user,amount,date
5a398e731188b6001d6e7e4b,1000.0000,"2020-09-01 14:57:34.608530"
5a39fb11f73c5a001adb2712,2000.0000,"2020-11-08 22:49:25.993357"
5a3a738ff73c5a001adb277f,125.0000,"2020-09-02 18:06:24.894875"
5a3b53dff73c5a001adb2802,850.0000,"2020-09-06 13:22:26.383749"
5a3b57f2f73c5a001adb2805,3000.0000,"2020-09-25 12:37:12.653586"
5a3b75a31188b6001d6e7f89,600.0000,"2020-10-12 18:38:17.372437"
5a3b79871188b6001d6e7f92,230.0000,"2020-11-10 17:28:10.136840"
5a3b8e641188b6001d6e7fac,500.0000,"2020-09-04 20:53:56.925031"
5a3bb25bf73c5a001adb286f,300.0000,"2020-09-07 23:52:47.915260"
5a3c71d2f73c5a001adb28e7,1500.0000,"2020-09-01 14:51:30.681713"
5a3c7957f73c5a001adb28ea,50.0000,"2020-09-03 19:54:08.085903"
5a3ca7a21188b6001d6e805a,1000.0000,"2020-09-06 00:31:59.637893"
5a3ced881188b6001d6e80ae,2000.0000,"2020-10-25 21:49:10.772712"
5a3d3252f73c5a001adb29a7,318.0000,"2020-09-01 03:34:45.730060"
5a3d3a4ef73c5a001adb29b3,1500.0000,"2020-09-12 16:49:14.743665"
5a3d4d981188b6001d6e811f,200.0000,"2020-09-05 17:11:39.857452"
5a3d9a9ef73c5a001adb29e9,330.0000,"2020-09-01 23:32:47.035328"
5a3dac181188b6001d6e813a,500.0000,"2020-10-11 02:47:26.914020"
5a3defa0f73c5a001adb2a17,1250.0000,"2020-09-01 21:04:08.609558"
5a3e06d7f73c5a001adb2a2c,2300.0000,"2020-09-24 15:45:15.271491"
5a3e0a3f1188b6001d6e818c,116.0000,"2020-10-13 21:23:59.818384"
5a3e2e98bd20a5001a14137d,500.0000,"2020-09-01 19:58:37.139889"
5a3e3078bd20a5001a141381,500.0000,"2020-09-09 18:13:15.540045"
5a3e3867bd20a5001a141385,1500.0000,"2020-09-16 23:08:01.316157"
5a3e4962a084dd001a3c48e8,300.0000,"2020-09-09 15:50:05.045907"
5a3e66a9a084dd001a3c490d,2000.0000,"2020-09-18 00:30:45.363536"
5a3e78fdbd20a5001a1413f0,1000.0000,"2020-11-07 21:45:15.173674"
5a3e81f6a084dd001a3c4948,5000.0000,"2020-09-01 19:19:29.330815"
5a3e900ea084dd001a3c495f,300.0000,"2020-10-07 03:24:31.849304"
5a3e9170a084dd001a3c4962,150.0000,"2020-09-01 13:39:28.273408"
5a3e9635a084dd001a3c4965,500.0000,"2020-09-01 18:13:25.773807"
5a3e9726a084dd001a3c4967,200.0000,"2020-10-02 19:35:54.403337"
5a3f28c4a084dd001a3c49a1,38.0000,"2020-09-27 08:03:35.679736"
5a3f5cbabd20a5001a14148a,500.0000,"2020-09-11 22:50:43.375726"
5a3fdf219c1eb6001c9aa4ba,100.0000,"2020-09-01 13:22:54.186976"
5a40025fa73a05001a580e0a,330.0000,"2020-10-22 18:58:26.362892"
5a405270a73a05001a580e24,57.0000,"2020-09-17 09:25:18.980684"
5a4083339c1eb6001c9aa502,100.0000,"2020-10-02 12:47:58.285396"
5a40920c9c1eb6001c9aa51d,7000.0000,"2020-10-23 18:33:00.533786"
5a40b6789c1eb6001c9aa545,500.0000,"2020-11-07 23:18:33.113134"
5a40e32aa73a05001a580e9f,150.0000,"2020-09-01 12:27:13.157526"
5a413302a73a05001a580ee4,50000.0000,"2020-09-01 03:51:30.273923"
5a413a3fa73a05001a580eea,588.0000,"2020-09-05 14:29:16.148612"
5a41d10f9c1eb6001c9aa5da,300.0000,"2020-09-07 14:08:25.886727"
5a41f395a73a05001a580f24,70.0000,"2020-09-03 09:49:20.582021"
5a42454ba73a05001a580f8d,50000.0000,"2020-09-07 13:44:02.220246"
5a424dfb9c1eb6001c9aa661,625.0000,"2020-09-06 12:40:02.069254"
5a424f00a73a05001a580f97,229.0000,"2020-09-05 09:07:32.978897"
5a425340a73a05001a580f9d,1000.0000,"2020-09-07 23:48:22.014589"
5a425f4c9c1eb6001c9aa684,550.0000,"2020-09-01 00:33:40.263984"
5a428dc39c1eb6001c9aa6c3,1000.0000,"2020-09-11 12:13:55.829270"
5a42ba629c1eb6001c9aa6e2,100.0000,"2020-09-01 16:22:45.669435"
5a434467a73a05001a58106c,5000.0000,"2020-09-04 07:57:15.445884"
5a436ddca73a05001a581091,2000.0000,"2020-09-07 22:08:24.682305"
5a4371c69c1eb6001c9aa76c,600.0000,"2020-09-01 00:33:26.618927"
5a439080a73a05001a5810b9,2000.0000,"2020-09-01 21:03:51.197677"
5a43ac599c1eb6001c9aa7af,2500.0000,"2020-09-29 10:42:23.293149"
5a449e3ea73a05001a581156,1500.0000,"2020-09-01 08:24:50.219133"
5a44c0e59c1eb6001c9aa837,1500.0000,"2020-09-05 20:37:51.105208"
5a44c6b5a73a05001a581170,30.0000,"2020-09-07 12:17:18.654210"
5a44f6419c1eb6001c9aa87f,6000.0000,"2020-09-01 18:31:55.425912"
5a44fa4e9c1eb6001c9aa88b,2000.0000,"2020-10-23 16:39:10.459622"
5a45269f9c1eb6001c9aa8e7,250.0000,"2020-09-08 22:34:13.286366"
5a4542fda73a05001a58123e,880.0000,"2020-09-22 22:57:06.873408"
5a45a83f9c1eb6001c9aa940,5000.0000,"2020-09-01 09:21:17.536626"
5a45c1ffd5598b001a6edb61,100.0000,"2020-10-27 19:34:26.926339"
5a46210fd5598b001a6edbdc,100000.0000,"2020-09-03 00:29:28.954761"
5a468d39ad03f1001a07b512,1000.0000,"2020-09-10 15:54:07.584009"
5a4713afad03f1001a07b543,100.0000,"2020-09-08 00:10:04.973182"
5a4728dcad03f1001a07b562,800.0000,"2020-11-01 11:05:18.603621"
5a477eb7ad03f1001a07b5ab,200.0000,"2020-10-10 10:59:22.796292"
5a47a319ad03f1001a07b5b8,15.0000,"2020-09-22 10:32:17.397130"
5a47b839ad03f1001a07b5bc,1679.0000,"2020-09-13 20:31:37.205307"
5a47c41b08a956001a06e686,1540.0000,"2020-09-03 20:08:56.952565"
5a4b8c2fad03f1001a07b6f0,7000.0000,"2020-09-11 15:40:46.288946"
5a4ca0a8ad03f1001a07b7a4,125.0000,"2020-10-21 13:25:52.257654"
5a4cbe4f08a956001a06e88d,300.0000,"2020-09-03 19:53:07.534488"
5a4cbf7108a956001a06e895,50.0000,"2020-10-22 10:06:35.860264"
5a4cfdf808a956001a06e96b,980.0000,"2020-09-12 13:19:27.372278"
5a4ddeb508a956001a06eb13,250.0000,"2020-09-01 17:15:59.582107"
5a4e00a3ad03f1001a07baeb,200.0000,"2020-09-09 21:10:40.941362"
5a4e06f00ea066001c45baad,280.0000,"2020-09-01 19:22:30.721538"
5a4e30060ea066001c45bb0b,100.0000,"2020-09-02 14:44:05.504912"
5a4e6584aa43a2001c06ff8a,2000.0000,"2020-09-01 20:40:06.873859"
5a4f175faa43a2001c07003f,1000.0000,"2020-09-11 02:27:36.096892"
5a4f442d0ea066001c45bc98,1000.0000,"2020-09-22 11:39:15.752842"
5a4f52e4aa43a2001c0700b6,2000.0000,"2020-09-29 19:42:23.915926"
5a4f5bff0ea066001c45bcbc,200.0000,"2020-09-08 14:01:31.356253"
5a4f67300ea066001c45bcce,105.0000,"2020-10-17 10:35:05.143531"
5a4fafaa0ea066001c45bd42,500.0000,"2020-09-14 22:01:26.798602"
5a4fb47faa43a2001c070175,500.0000,"2020-09-07 21:18:18.693878"
5a4fc2660ea066001c45bd6b,250.0000,"2020-09-01 18:54:14.935703"
5a5048a8aa43a2001c0701f0,55.0000,"2020-09-02 20:06:39.892908"
5a506e7e0ea066001c45be26,100.0000,"2020-09-23 16:22:33.214915"
5a507d36aa43a2001c07025d,29.0000,"2020-09-13 22:57:44.201582"
5a50e727aa43a2001c070290,1500.0000,"2020-10-09 22:38:15.217671"
5a510d94aa43a2001c07029a,150.0000,"2020-09-03 20:38:55.647235"
5a52108daa43a2001c0702d8,20000.0000,"2020-09-06 00:17:00.116342"
5a5215cfaa43a2001c0702da,100.0000,"2020-09-10 21:05:02.210480"
5a5225f8aa43a2001c0702e3,30.0000,"2020-09-06 09:27:00.566103"
5a5434d40ea066001c45bf28,100.0000,"2020-11-05 20:20:18.439030"
5a5498f6aa43a2001c070356,200.0000,"2020-09-22 10:11:15.974855"
5a54a126aa43a2001c070359,500.0000,"2020-09-05 00:40:31.740545"
5a54ddeeaa43a2001c07036b,110.0000,"2020-10-02 18:07:10.647581"
5a5594ab0ea066001c45bfa9,130.0000,"2020-09-27 18:16:44.109745"
5a55ac1faa43a2001c0703ef,1292.0000,"2020-09-01 10:24:00.544930"
5a55c71f0ea066001c45c039,3000.0000,"2020-11-01 11:19:22.801797"
5a55d44b0ea066001c45c05f,26.0000,"2020-09-03 02:08:36.525202"
5a55d7b40ea066001c45c069,2000.0000,"2020-09-02 22:18:23.101318"
5a55db5d0ea066001c45c073,1100.0000,"2020-09-02 21:05:41.368859"
5a55f76a0ea066001c45c0a9,500.0000,"2020-09-26 13:32:04.726918"
5a560b790ea066001c45c0bb,500.0000,"2020-10-03 22:03:46.697657"
5a5791bdbb932c001dd0432b,110.0000,"2020-09-01 01:05:08.083098"
5a584167bb932c001dd0437e,1000.0000,"2020-09-01 13:13:06.311862"
5a585832bb932c001dd043bf,50000.0000,"2020-09-05 00:54:44.724465"
5a5880fe625f32001c01a63c,9000.0000,"2020-10-14 02:25:03.618604"
5a58ad88625f32001c01a6e3,1980.0000,"2020-09-17 21:12:58.393344"
5a58b63b625f32001c01a715,50.0000,"2020-09-03 13:03:12.882679"
5a58c1fd625f32001c01a750,40.0000,"2020-09-09 14:37:41.298225"
5a5900a3625f32001c01a8cc,500.0000,"2020-09-02 23:44:04.664558"
5a59d2cb625f32001c01a996,20.0000,"2020-09-08 08:23:07.127090"
5a59d7df625f32001c01a9a1,200.0000,"2020-09-19 21:38:57.064047"
5a5cb55f625f32001c01ab11,210.0000,"2020-09-06 00:41:59.903433"
5a5f83a9625f32001c01ae1f,660.0000,"2020-09-22 20:15:01.422795"
5a602b88625f32001c01af01,300.0000,"2020-09-20 12:52:28.778294"
5a603d8105c13f001f0a1a42,2000.0000,"2020-09-01 00:51:05.437058"
5a6054ef5e6727001ca3e648,88.0000,"2020-09-02 16:26:13.626819"
5a60bf5a5e6727001ca3e6e9,100.0000,"2020-09-24 15:13:38.579813"
5a60f0685e6727001ca3e700,1500.0000,"2020-09-08 17:33:24.724947"
5a61bcc55e6727001ca3e761,200.0000,"2020-10-24 14:27:17.014141"
5a61e20405c13f001f0a1bbb,716.0000,"2020-10-01 01:35:25.253444"
5a62d8ba5e6727001ca3e812,5000.0000,"2020-09-27 12:29:33.081114"
5a639a7205c13f001f0a1c8a,700.0000,"2020-10-02 21:01:08.129418"
5a65f4245e6727001ca3e91d,1000.0000,"2020-09-03 10:29:40.930903"
5a66223505c13f001f0a1d8b,1000.0000,"2020-09-02 08:21:18.575799"
5a66d32805c13f001f0a1db1,5000.0000,"2020-09-02 17:32:07.220918"
5a66d9fd05c13f001f0a1db5,200.0000,"2020-09-27 18:40:22.558232"
5a67338b5e6727001ca3e97a,550.0000,"2020-10-15 14:57:45.177437"
5a682f7b05c13f001f0a1e32,200.0000,"2020-09-07 10:32:03.165182"
5a71c6f70c49df001a1fae59,2000.0000,"2020-09-08 14:14:30.494496"
5a71fa360c49df001a1fae77,2000.0000,"2020-11-09 08:02:29.498580"
5a730bbd9cd4fa001af84aa0,2000.0000,"2020-09-08 22:11:57.083463"
5a802918a3082b001a081093,500.0000,"2020-11-12 20:13:08.905167"
5a826d0fc753ca001cd01d53,500.0000,"2020-10-29 18:31:17.061664"
5a8433d8c753ca001cd01dd3,100.0000,"2020-09-03 06:07:32.582094"
5a87bd578a66d8001d544020,5000.0000,"2020-09-15 18:51:24.967921"
5a88394d5f32e7001c024360,500.0000,"2020-09-08 00:05:02.473215"
5a8a4c1e8a66d8001d544067,500.0000,"2020-09-05 11:28:10.069381"
5a8a86208a66d8001d544073,200.0000,"2020-09-14 16:29:12.713319"
5a8aba7658f2ef001dc81b27,100.0000,"2020-10-18 15:34:15.662902"
5a8da35254f1cb001a5ca52f,500.0000,"2020-11-08 21:17:34.234615"
5a8e8b8558f2ef001dc81d23,100000.0000,"2020-09-20 20:57:27.373697"
5a8fbbb658f2ef001dc81d48,956.0000,"2020-09-04 17:39:47.246914"
5a91575f54f1cb001a5ca594,100.0000,"2020-10-04 18:54:05.291608"
5a917e0c54f1cb001a5ca59c,2000.0000,"2020-09-24 20:49:27.528884"
5a92e71158f2ef001dc81daa,100.0000,"2020-09-02 05:44:49.084873"
5a9499b454f1cb001a5ca5e7,3000.0000,"2020-09-01 01:18:07.934609"
5a94e2e258f2ef001dc81ddc,500.0000,"2020-09-06 11:09:59.812693"
5a94eeaa58f2ef001dc81de0,50000.0000,"2020-09-03 22:48:46.065426"
5a97c38c58f2ef001dc81e43,5000.0000,"2020-09-21 18:28:16.398007"
5a999bd758f2ef001dc81e7c,110.0000,"2020-09-01 19:07:57.784404"
5a9a5e6b58f2ef001dc81e8e,1000.0000,"2020-10-21 23:42:38.163128"
5a9b4be85b84fb001a97264a,500.0000,"2020-09-03 23:53:36.385190"
5a9bd49c5b84fb001a972662,400.0000,"2020-09-02 22:12:46.620139"
5aa12598d2af75001b28e439,10000.0000,"2020-09-26 13:08:32.574474"
5aa2708d30d4cb001b08da03,1000.0000,"2020-11-12 19:32:47.642159"
5aa2c61530d4cb001b08da0e,100000.0000,"2020-10-04 09:35:18.062184"
5aab6b2f30d4cb001b08db39,2200.0000,"2020-09-06 15:10:25.874197"
5aabb4a4d2af75001b28e5d3,1300.0000,"2020-10-04 22:42:09.322357"
5aac007330d4cb001b08db7b,2000.0000,"2020-09-01 10:59:09.048870"
5aac126530d4cb001b08db82,63.0000,"2020-09-16 18:24:49.775036"
5aac756130d4cb001b08db8e,100.0000,"2020-10-03 19:53:18.173757"
5aadf78030d4cb001b08dc40,100.0000,"2020-09-01 23:13:10.820441"
5aae80cc30d4cb001b08dc8c,33.0000,"2020-09-26 02:37:18.473788"
5aaf582e30d4cb001b08dcc1,250.0000,"2020-10-17 00:13:08.439683"
5aaf6058d2af75001b28e721,1500.0000,"2020-09-11 13:54:06.527161"
5aaf6fb3d2af75001b28e736,100.0000,"2020-10-23 20:53:31.220431"
5aaf8ff830d4cb001b08dcec,25000.0000,"2020-09-28 01:26:10.437365"
5ab1c51630d4cb001b08dde3,50.0000,"2020-09-10 07:38:35.211557"
5ab213a230d4cb001b08de05,10.0000,"2020-09-06 17:34:49.624860"
5ab3592ed3a2ef001a379553,2500.0000,"2020-09-09 21:38:36.428488"
5ab386abd3a2ef001a379576,84.0000,"2020-09-11 18:37:34.195574"
5ab38c246dbeeb001a20a2fc,50000.0000,"2020-09-01 02:44:36.605899"
5ab66edfd3a2ef001a3796ee,100.0000,"2020-09-01 23:07:16.146582"
5ab69bdfd3a2ef001a379705,110.0000,"2020-09-05 14:54:25.322920"
5ab763c06dbeeb001a20a4b8,40.0000,"2020-09-02 17:43:25.574489"
5ab769266dbeeb001a20a4bd,500.0000,"2020-10-01 20:22:25.160542"
5aba05cdc18440001a133bbb,162.0000,"2020-10-29 00:32:07.612730"
5abb7302c6cb9e001d65ab56,1500.0000,"2020-09-01 12:55:05.323027"
5abbb042c6cb9e001d65ab68,500.0000,"2020-09-07 17:36:04.498664"
5abc3d79c18440001a133c58,120.0000,"2020-09-06 20:13:29.758177"
5abd1d2bc18440001a133c85,100.0000,"2020-11-12 16:54:40.739842"
5abdc8bec18440001a133caf,600.0000,"2020-10-03 19:47:30.102049"
5abdfecfc6cb9e001d65abfa,1500.0000,"2020-09-04 19:29:02.748794"
5abf60f4c18440001a133d1c,1000.0000,"2020-09-27 23:51:37.431426"
5abfa7c8c6cb9e001d65ac79,750.0000,"2020-09-02 11:22:11.730490"
5ac0abd6c6cb9e001d65acc1,1000.0000,"2020-09-24 21:50:16.236667"
5ac0b5b0c6cb9e001d65acce,1650.0000,"2020-09-02 20:17:14.152829"
5ac21429c6cb9e001d65ad1f,180.0000,"2020-09-15 18:45:43.611878"
5ac27319c6cb9e001d65ad44,1100.0000,"2020-09-12 01:55:33.993957"
5ac32379c6cb9e001d65ad68,100.0000,"2020-09-01 20:53:47.206269"
5ac582c3c18440001a133f02,100.0000,"2020-10-14 16:30:01.850732"
5ac64cdcc6cb9e001d65aea6,200.0000,"2020-10-12 13:46:06.923903"
5ac77618c6cb9e001d65af50,2000.0000,"2020-11-05 18:43:35.793153"
5ac7b0cac6cb9e001d65af9d,500.0000,"2020-10-29 15:55:47.553294"
5ac824bbc6cb9e001d65afd5,110.0000,"2020-09-04 21:03:54.583738"
5ac8ebeec18440001a134198,5000.0000,"2020-09-01 01:12:26.170754"
5ac8faa9c6cb9e001d65b08f,250.0000,"2020-10-12 22:50:36.816747"
5ac9ca84c18440001a134209,10000.0000,"2020-11-05 12:03:58.098890"
5ac9e184c18440001a134224,500.0000,"2020-09-21 15:53:31.222391"
5aca6a15c6cb9e001d65b1c4,330.0000,"2020-09-03 18:46:15.449611"
5acb68b8e65b18001a7b5ea8,50.0000,"2020-09-05 17:17:50.623660"
5acbabd4e65b18001a7b5f2f,100.0000,"2020-10-26 16:15:02.685812"
5acbb8a7015f2d001a1207a7,800.0000,"2020-10-13 00:03:21.765871"
5acbce2c015f2d001a1207c3,10.0000,"2020-09-11 14:44:33.518991"
5acbd238e65b18001a7b5f6a,5000.0000,"2020-09-19 02:08:50.633856"
5acc3b74015f2d001a12083a,100.0000,"2020-09-08 11:49:22.699808"
5accc8a4015f2d001a12092f,2001.0000,"2020-09-26 20:22:57.657834"
5ace4838faeba0001a50bc32,300.0000,"2020-09-22 18:50:58.076904"
5ace484c047b48001befca17,1500.0000,"2020-09-06 01:48:37.492386"
5ace7d15047b48001befca8b,1000.0000,"2020-10-12 04:12:16.455107"
5acf149cfaeba0001a50be0f,550.0000,"2020-09-05 21:08:03.319148"
5acf9dd6faeba0001a50be79,330.0000,"2020-09-03 01:43:04.649476"
5acfabce047b48001befcc4a,500.0000,"2020-11-13 12:08:17.556942"
5ad07dbafaeba0001a50bed3,20000.0000,"2020-09-02 18:08:16.884902"
5ad0d524faeba0001a50befe,1300.0000,"2020-09-02 21:11:48.476811"
5ad0f3b3faeba0001a50bf0e,250.0000,"2020-09-01 12:45:37.708442"
5ad3d6a7047b48001befcdcf,5000.0000,"2020-09-01 09:40:22.346887"
5ad45daffaeba0001a50c08c,100.0000,"2020-09-28 21:20:15.204669"
5ad4df40047b48001befcf18,550.0000,"2020-10-10 15:20:49.597837"
5ad52b4cfaeba0001a50c21b,100.0000,"2020-09-04 12:38:22.065796"
5ad53972047b48001befcf9d,100.0000,"2020-09-06 22:29:30.459516"
5ad55ae2047b48001befcfdb,141.0000,"2020-09-18 22:47:38.656709"
5ad5674c047b48001befd003,200.0000,"2020-09-01 00:15:11.753787"
5ad58a41047b48001befd086,500.0000,"2020-11-12 23:16:09.514317"
5ad5f3fcfaeba0001a50c486,100.0000,"2020-09-03 23:28:33.921434"
5ad607cafaeba0001a50c4d9,125.0000,"2020-09-10 12:17:33.164329"
5ad61700047b48001befd2da,60.0000,"2020-09-01 17:29:49.285041"
5ad65215047b48001befd3dd,50.0000,"2020-09-24 13:29:22.625599"
5ad684d8047b48001befd3fe,190.0000,"2020-09-07 14:09:47.352695"
5ad777e2047b48001befd691,30.0000,"2020-09-12 19:45:25.757774"
5ad79f18047b48001befd743,880.0000,"2020-09-03 00:03:42.090826"
5ad7a0d2047b48001befd74a,200.0000,"2020-10-03 00:19:57.637889"
5ad7ee47047b48001befd7be,3000.0000,"2020-09-04 14:13:53.499043"
5ad812a5faeba0001a50cabe,100.0000,"2020-09-01 06:47:39.286960"
5ad84e17faeba0001a50cbf5,500.0000,"2020-10-10 23:33:25.493642"
5ad87868faeba0001a50ccb6,250.0000,"2020-10-30 10:52:41.419497"
5ad8d7a8faeba0001a50cde4,375.0000,"2020-09-30 23:08:39.412259"
5ad8e280047b48001befdb76,200.0000,"2020-09-04 19:08:16.022155"
