user,created,player_id
5f981b38a4cd400274aea3b3,27-10-2020 18:36,143024052
5f981a04a4cd400274aea3af,27-10-2020 18:30,143023871
5f9819b1a4cd400274aea3ae,27-10-2020 18:29,143023821
5f98198aa4cd400274aea3ac,27-10-2020 18:28,143023790
5f9818bda4cd400274aea3a7,27-10-2020 18:25,143023630
5f98178ca4cd400274aea39f,27-10-2020 18:20,143023425
5f9816f7a4cd400274aea39c,27-10-2020 18:17,143023301
5f9815e2a4cd400274aea397,27-10-2020 18:13,143021274
5f981515a4cd400274aea394,27-10-2020 18:09,143021095
5f98121ba4cd400274aea38d,27-10-2020 17:57,143020408
5f9811f7a4cd400274aea38a,27-10-2020 17:56,143020367
5f98117aa4cd400274aea388,27-10-2020 17:54,143020192
5f9810f7a4cd400274aea385,27-10-2020 17:52,143020113
5f981060a4cd400274aea382,27-10-2020 17:49,143020009
5f98101ba4cd400274aea380,27-10-2020 17:48,143018964
5f980f3ba4cd400274aea37f,27-10-2020 17:44,143018859
5f980e74a4cd400274aea37d,27-10-2020 17:41,143018719
5f980df9a4cd400274aea376,27-10-2020 17:39,143018632
5f980d2da4cd400274aea374,27-10-2020 17:36,143018494
5f9809fda4cd400274aea36d,27-10-2020 17:22,143017993
5f9809d6a4cd400274aea36c,27-10-2020 17:21,143016936
5f9804e7a4cd400274aea366,27-10-2020 17:00,143014721
5f980095a4cd400274aea363,27-10-2020 16:42,143014014
5f97ff25a4cd400274aea35b,27-10-2020 16:36,143011766
5f97ff13a4cd400274aea354,27-10-2020 16:35,143011748
5f97fd29a4cd400274aea348,27-10-2020 16:27,143011406
5f97fd27a4cd400274aea341,27-10-2020 16:27,143011402
5f97fd0ea4cd400274aea338,27-10-2020 16:27,143011375
5f97f58ca4cd400274aea324,27-10-2020 15:55,143009198
5f97f2c3a4cd400274aea31f,27-10-2020 15:43,143006614
5f97f0a1a4cd400274aea314,27-10-2020 15:34,143006248
5f97eda5a4cd400274aea30d,27-10-2020 15:21,143005771
5f97e0cea4cd400274aea2f7,27-10-2020 14:26,143001557
5f97df62a4cd400274aea2f4,27-10-2020 14:20,143001288
5f97de8aa4cd400274aea2f1,27-10-2020 14:17,143001109
5f97dcb2a4cd400274aea2ec,27-10-2020 14:09,143000588
5f97db10a4cd400274aea2e7,27-10-2020 14:02,142997997
5f97da67a4cd400274aea2e4,27-10-2020 13:59,142997837
5f97d991a4cd400274aea2dd,27-10-2020 13:55,142997695
5f97d722a4cd400274aea2d2,27-10-2020 13:45,142995843
5f97d6ffa4cd400274aea2cf,27-10-2020 13:44,142995805
5f97d47ca4cd400274aea2c8,27-10-2020 13:34,142995431
5f97d399a4cd400274aea2c6,27-10-2020 13:30,142995300
5f97d2e9a4cd400274aea2c1,27-10-2020 13:27,142995196
5f97d17da4cd400274aea2b7,27-10-2020 13:21,142994967
5f97d163a4cd400274aea2b0,27-10-2020 13:20,142994956
5f97cd87a4cd400274aea2ac,27-10-2020 13:04,142992335
5f97cafea4cd400274aea2aa,27-10-2020 12:53,142991866
5f97ca3aa4cd400274aea2a5,27-10-2020 12:50,142991749
5f97c642a4cd400274aea29c,27-10-2020 12:33,142990444
5f97c55ea4cd400274aea29a,27-10-2020 12:29,142988928
5f97c3bba4cd400274aea296,27-10-2020 12:22,142988689
5f97c365a4cd400274aea28e,27-10-2020 12:21,142988647
5f97c2eda4cd400274aea28b,27-10-2020 12:19,142988561
5f97c2c1a4cd400274aea283,27-10-2020 12:18,142988524
5f97c254a4cd400274aea281,27-10-2020 12:16,142988436
5f97c24aa4cd400274aea27f,27-10-2020 12:16,142988426
5f97c1cca4cd400274aea27c,27-10-2020 12:14,142988336
5f97be0da4cd400274aea274,27-10-2020 11:58,142987415
5f97bdd4a4cd400274aea271,27-10-2020 11:57,142987341
5f97bda7a4cd400274aea270,27-10-2020 11:56,142987256
5f97bd06a4cd400274aea26d,27-10-2020 11:54,142987028
5f97bcd9a4cd400274aea26a,27-10-2020 11:53,142986961
5f97bcaaa4cd400274aea266,27-10-2020 11:52,142986930
5f97bbaca4cd400274aea25d,27-10-2020 11:48,142986793
5f97bb8ea4cd400274aea25c,27-10-2020 11:47,142986770
5f97bb27a4cd400274aea254,27-10-2020 11:46,142986718
5f97bb1fa4cd400274aea252,27-10-2020 11:45,142986706
5f97bb11a4cd400274aea251,27-10-2020 11:45,142986699
5f97bb01a4cd400274aea250,27-10-2020 11:45,142986681
5f97bacaa4cd400274aea24b,27-10-2020 11:44,142986647
5f97bac7a4cd400274aea24a,27-10-2020 11:44,142986637
5f97b95ca4cd400274aea245,27-10-2020 11:38,142986438
5f97b642a4cd400274aea23d,27-10-2020 11:25,142983923
5f97b31ca4cd400274aea236,27-10-2020 11:11,142983457
5f97aca4a4cd400274aea227,27-10-2020 10:44,142981698
5f97abcaa4cd400274aea220,27-10-2020 10:40,142981651
5f97a98fa4cd400274aea216,27-10-2020 10:31,142981476
5f97a8e7a4cd400274aea20f,27-10-2020 10:28,142981438
5f979c83a4cd400274aea1f5,27-10-2020 09:35,142979121
5f978d3ba4cd400274aea1df,27-10-2020 08:30,142975812
5f978c0aa4cd400274aea1da,27-10-2020 08:25,142975753
5f978baba4cd400274aea1d3,27-10-2020 08:23,142975726
5f978a4ea4cd400274aea1d2,27-10-2020 08:17,142975638
5f977f89a4cd400274aea1c1,27-10-2020 07:31,142974978
5f9779bea4cd400274aea1b5,27-10-2020 07:07,142973665
5f977892a4cd400274aea1ae,27-10-2020 07:02,142973617
5f9777a9a4cd400274aea1a6,27-10-2020 06:58,142973573
5f9770f0a4cd400274aea19f,27-10-2020 06:29,142973416
5f973680a4cd400274aea18c,27-10-2020 02:20,142968895
5f973023a4cd400274aea184,27-10-2020 01:52,142966424
5f971189a4cd400274aea175,26-10-2020 23:42,142958813
5f970c04a4cd400274aea16a,26-10-2020 23:18,142956097
5f970831a4cd400274aea164,26-10-2020 23:02,142954890
5f9701c9a4cd400274aea159,26-10-2020 22:35,142953499
5f96efc3a4cd400274aea11c,26-10-2020 21:18,142946488
5f96ee01a4cd400274aea117,26-10-2020 21:10,142945071
5f96eabca4cd400274aea110,26-10-2020 20:56,142944502
5f96e2d1a4cd400274aea0e6,26-10-2020 20:23,142943371
5f96e27fa4cd400274aea0dd,26-10-2020 20:21,142943325
5f96e1d0a4cd400274aea0cf,26-10-2020 20:18,142943237
5f96e1b4a4cd400274aea0ca,26-10-2020 20:18,142943227
5f96e09aa4cd400274aea0a4,26-10-2020 20:13,142940851
5f96e03fa4cd400274aea095,26-10-2020 20:12,142940777
5f96d7fba4cd400274aea081,26-10-2020 19:36,142939222
5f96ccaba4cd400274aea06d,26-10-2020 18:48,142935141
5f96c8c8a4cd400274aea066,26-10-2020 18:32,142934516
5f96c770a4cd400274aea05e,26-10-2020 18:26,142934395
5f96bee3a4cd400274aea052,26-10-2020 17:49,142931994
5f96b467a4cd400274aea048,26-10-2020 17:05,142928153
5f96b34ea4cd400274aea044,26-10-2020 17:00,142927907
5f96b295a4cd400274aea043,26-10-2020 16:57,142927782
5f96a3f8a4cd400274aea02e,26-10-2020 15:54,142922832
5f969fe2a4cd400274aea01f,26-10-2020 15:37,142921894
5f966bcba4cd400274ae9ff6,26-10-2020 11:55,142903325
5f966768a4cd400274ae9ff2,26-10-2020 11:36,142901437
5f96627aa4cd400274ae9fe6,26-10-2020 11:15,142899018
5f965490a4cd400274ae9fd6,26-10-2020 10:16,142896686
5f963ab7a4cd400274ae9fca,26-10-2020 08:25,142893494
5f95ccf1a4cd400274ae9fbe,26-10-2020 00:37,142879133
5f959018a4cd400274ae9f9d,25-10-2020 20:17,142857258
5f958e73a4cd400274ae9f91,25-10-2020 20:10,142856760
5f9586d4a4cd400274ae9f89,25-10-2020 19:38,142855706
5f957f26a4cd400274ae9f86,25-10-2020 19:05,142852385
5f957809a4cd400274ae9f7c,25-10-2020 18:35,142850151
5f9571c9a4cd400274ae9f77,25-10-2020 18:08,142849328
5f9566e8a4cd400274ae9f6b,25-10-2020 17:22,142844044
5f9563eea4cd400274ae9f68,25-10-2020 17:09,142842885
5f9556bca4cd400274ae9f5b,25-10-2020 16:13,142836584
5f9544c4a4cd400274ae9f4f,25-10-2020 14:56,142828894
5f9536eea4cd400274ae9f3a,25-10-2020 13:57,142822747
5f9530aaa4cd400274ae9f2f,25-10-2020 13:30,142819628
5f952c72a4cd400274ae9f26,25-10-2020 13:12,142817936
5f95264aa4cd400274ae9f1e,25-10-2020 12:46,142814345
5f952644a4cd400274ae9f1c,25-10-2020 12:46,142814341
5f951572a4cd400274ae9ef6,25-10-2020 11:34,142807042
5f9514c8a4cd400274ae9eed,25-10-2020 11:31,142805932
5f9513f3a4cd400274ae9ee9,25-10-2020 11:28,142805809
5f950f73a4cd400274ae9ee3,25-10-2020 11:08,142805032
5f95000ba4cd400274ae9ecf,25-10-2020 10:03,142802694
5f94fc89a4cd400274ae9eca,25-10-2020 09:48,142802443
5f94f909a4cd400274ae9ebb,25-10-2020 09:33,142802224
5f94f84da4cd400274ae9eb9,25-10-2020 09:30,142802171
5f94ea76a4cd400274ae9eaf,25-10-2020 08:31,142799175
5f94e3e2a4cd400274ae9ea5,25-10-2020 08:03,142798107
5f94e0ffa4cd400274ae9e9e,25-10-2020 07:50,142797995
5f94d45ba4cd400274ae9e9c,25-10-2020 06:56,142797124
5f94bb7ca4cd400274ae9e97,25-10-2020 05:10,142795827
5f94adc5a4cd400274ae9e95,25-10-2020 04:12,142794474
5f947cb9a4cd400274ae9e84,25-10-2020 00:42,142788859
5f946569a4cd400274ae9e78,24-10-2020 23:03,142702862
5f9458f9a4cd400274ae9e72,24-10-2020 22:10,142697623
5f94580fa4cd400274ae9e6b,24-10-2020 22:06,142696908
5f944e03a4cd400274ae9e63,24-10-2020 21:23,142693501
5f944324a4cd400274ae9e5d,24-10-2020 20:37,142688761
5f9442c2a4cd400274ae9e5c,24-10-2020 20:35,142688724
5f943d01a4cd400274ae9e5a,24-10-2020 20:11,142685345
5f9436dda4cd400274ae9e4b,24-10-2020 19:44,142684434
5f943061a4cd400274ae9e42,24-10-2020 19:17,142680668
5f9426b2a4cd400274ae9e31,24-10-2020 18:35,142677247
5f941adfa4cd400274ae9e26,24-10-2020 17:45,142671366
5f9415d3a4cd400274ae9e1a,24-10-2020 17:23,142670193
5f9413efa4cd400274ae9e12,24-10-2020 17:15,142669864
5f94128fa4cd400274ae9e0b,24-10-2020 17:09,142667719
5f9411f9a4cd400274ae9e09,24-10-2020 17:07,142667611
5f9407eaa4cd400274ae9e01,24-10-2020 16:24,142663752
5f940635a4cd400274ae9dfa,24-10-2020 16:17,142661814
5f93fbf0a4cd400274ae9def,24-10-2020 15:33,142657569
5f93f895a4cd400274ae9deb,24-10-2020 15:19,142655567
5f93f4efa4cd400274ae9de9,24-10-2020 15:03,142653703
5f93f48fa4cd400274ae9de7,24-10-2020 15:01,142653643
5f93f211a4cd400274ae9de0,24-10-2020 14:51,142652923
5f93f170a4cd400274ae9ddc,24-10-2020 14:48,142652829
5f93f02ca4cd400274ae9dd7,24-10-2020 14:43,142652621
5f93eed0a4cd400274ae9dd0,24-10-2020 14:37,142652394
5f93e81ca4cd400274ae9dc4,24-10-2020 14:08,142647609
5f93e1b6a4cd400274ae9db9,24-10-2020 13:41,142643279
5f93df65a4cd400274ae9db4,24-10-2020 13:31,142642120
5f93dc05a4cd400274ae9db1,24-10-2020 13:17,142641661
5f93dad6a4cd400274ae9db0,24-10-2020 13:12,142641407
5f93d8c1a4cd400274ae9dad,24-10-2020 13:03,142638811
5f93d415a4cd400274ae9da5,24-10-2020 12:43,142637432
5f93d29ea4cd400274ae9da2,24-10-2020 12:37,142637236
5f93d253a4cd400274ae9da0,24-10-2020 12:35,142637192
5f93d202a4cd400274ae9d9e,24-10-2020 12:34,142637149
5f93cd05a4cd400274ae9d97,24-10-2020 12:13,142636355
5f93ccc8a4cd400274ae9d96,24-10-2020 12:12,142636290
5f93c911a4cd400274ae9d94,24-10-2020 11:56,142633609
5f93c5a0a4cd400274ae9d8d,24-10-2020 11:41,142632445
5f93c4b0a4cd400274ae9d8b,24-10-2020 11:37,142632353
5f93c2b1a4cd400274ae9d88,24-10-2020 11:29,142632148
5f93c128a4cd400274ae9d84,24-10-2020 11:22,142631995
5f93bf0fa4cd400274ae9d7a,24-10-2020 11:13,142630715
5f93be1da4cd400274ae9d76,24-10-2020 11:09,142630569
5f93bdcfa4cd400274ae9d74,24-10-2020 11:08,142630533
5f93bdcca4cd400274ae9d72,24-10-2020 11:08,142630529
5f93bd7fa4cd400274ae9d70,24-10-2020 11:07,142630481
5f93bce4a4cd400274ae9d65,24-10-2020 11:04,142630401
5f93b795a4cd400274ae9d61,24-10-2020 10:41,142629083
5f93b456a4cd400274ae9d5f,24-10-2020 10:27,142628818
5f93b3f7a4cd400274ae9d5d,24-10-2020 10:26,142628788
5f93b0bea4cd400274ae9d5a,24-10-2020 10:12,142628416
5f93ad64a4cd400274ae9d57,24-10-2020 09:58,142627992
5f93aaf9a4cd400274ae9d54,24-10-2020 09:48,142626775
5f93aa59a4cd400274ae9d52,24-10-2020 09:45,142626721
5f93a7b3a4cd400274ae9d4f,24-10-2020 09:34,142626541
5f93a6d0a4cd400274ae9d4e,24-10-2020 09:30,142626489
5f93a636a4cd400274ae9d49,24-10-2020 09:27,142626439
5f93a549a4cd400274ae9d46,24-10-2020 09:23,142626396
5f939de1a4cd400274ae9d43,24-10-2020 08:52,142625843
5f939d88a4cd400274ae9d42,24-10-2020 08:50,142625810
5f9399eea4cd400274ae9d40,24-10-2020 08:35,142625549
5f9394e1a4cd400274ae9d39,24-10-2020 08:13,142625195
5f9394a5a4cd400274ae9d37,24-10-2020 08:12,142625176
5f9393ada4cd400274ae9d33,24-10-2020 08:08,142625072
5f9390eda4cd400274ae9d2f,24-10-2020 07:56,142624834
5f938ea3a4cd400274ae9d25,24-10-2020 07:47,142623628
5f938e77a4cd400274ae9d23,24-10-2020 07:46,142623617
5f938de2a4cd400274ae9d1f,24-10-2020 07:43,142623596
5f9386bfa4cd400274ae9d1d,24-10-2020 07:13,142623301
5f937ee8a4cd400274ae9d1a,24-10-2020 06:40,142623013
5f93713fa4cd400274ae9d17,24-10-2020 05:41,142622663
5f9370d0a4cd400274ae9d15,24-10-2020 05:39,142622611
5f936490a4cd400274ae9d13,24-10-2020 04:47,142622336
5f934c37a4cd400274ae9d0d,24-10-2020 03:03,142620028
5f932e6fa4cd400274ae9d07,24-10-2020 00:56,142613429
5f932b14a4cd400274ae9d02,24-10-2020 00:42,142613034
5f9326e3a4cd400274ae9cff,24-10-2020 00:24,142612569
5f9325eaa4cd400274ae9cfe,24-10-2020 00:20,142611383
5f931e22a4cd400274ae9cf5,23-10-2020 23:47,142609084
5f931b4ba4cd400274ae9ceb,23-10-2020 23:34,142608633
5f931b01a4cd400274ae9ce9,23-10-2020 23:33,142608575
5f931914a4cd400274ae9ce6,23-10-2020 23:25,142607000
5f931844a4cd400274ae9ce5,23-10-2020 23:22,142606842
5f93169da4cd400274ae9ce4,23-10-2020 23:15,142606554
5f93161ba4cd400274ae9ce2,23-10-2020 23:12,142606433
5f9315d8a4cd400274ae9ce0,23-10-2020 23:11,142606375
5f9312aea4cd400274ae9cdc,23-10-2020 22:58,142604706
5f930f1ea4cd400274ae9cd5,23-10-2020 22:43,142602871
5f930f1ea4cd400274ae9cd4,23-10-2020 22:43,142602863
5f930edda4cd400274ae9cd2,23-10-2020 22:41,142602827
5f930d88a4cd400274ae9cd1,23-10-2020 22:36,142602595
5f930d06a4cd400274ae9cce,23-10-2020 22:34,142602487
5f930c00a4cd400274ae9ccb,23-10-2020 22:29,142602336
5f930b6fa4cd400274ae9cc9,23-10-2020 22:27,142602249
5f930b61a4cd400274ae9cc7,23-10-2020 22:27,142602238
5f930a4ba4cd400274ae9cbe,23-10-2020 22:22,142600978
5f9309b7a4cd400274ae9cbb,23-10-2020 22:19,142600881
5f930676a4cd400274ae9cb6,23-10-2020 22:06,142599085
5f93040ba4cd400274ae9cb3,23-10-2020 21:55,142598576
5f930375a4cd400274ae9cb0,23-10-2020 21:53,142598469
5f9302daa4cd400274ae9caf,23-10-2020 21:50,142598389
5f93001ca4cd400274ae9ca8,23-10-2020 21:39,142597348
5f92fe5ea4cd400274ae9ca0,23-10-2020 21:31,142595705
5f92fe20a4cd400274ae9c99,23-10-2020 21:30,142595677
5f92fa7ea4cd400274ae9c8f,23-10-2020 21:15,142595104
5f92f6eca4cd400274ae9c8c,23-10-2020 20:59,142592574
5f92f5b1a4cd400274ae9c89,23-10-2020 20:54,142592391
5f92f532a4cd400274ae9c87,23-10-2020 20:52,142592304
5f92f306a4cd400274ae9c83,23-10-2020 20:43,142591389
5f92ea9ea4cd400274ae9c7c,23-10-2020 20:07,142590214
5f92e999a4cd400274ae9c7a,23-10-2020 20:02,142590049
5f92e6b8a4cd400274ae9c77,23-10-2020 19:50,142587501
5f92e665a4cd400274ae9c75,23-10-2020 19:49,142587458
5f92e1b3a4cd400274ae9c6e,23-10-2020 19:29,142586780
5f92df43a4cd400274ae9c62,23-10-2020 19:18,142586453
5f92deeea4cd400274ae9c5b,23-10-2020 19:17,142586396
5f92d9dba4cd400274ae9c59,23-10-2020 18:55,142583330
5f92d80aa4cd400274ae9c54,23-10-2020 18:48,142583047
5f92d7e9a4cd400274ae9c53,23-10-2020 18:47,142583019
5f92d276a4cd400274ae9c4b,23-10-2020 18:24,142580075
