user,amount,date
5b232606ca12bb001a4a5f73,800.0000,"2020-09-01 05:55:41.351247"
5b23958dca12bb001a4a5fc8,81722.0000,"2020-09-06 22:14:59.528679"
5b23cac4eeff26001a74d8bf,15000.0000,"2020-09-17 20:16:03.864140"
5b251ce8eeff26001a74d97f,250.0000,"2020-09-07 08:22:25.903168"
5b2549ebeeff26001a74d989,665.2000,"2020-11-09 02:51:02.093692"
5b255b0dca12bb001a4a60b1,105.0000,"2020-09-14 17:05:03.903963"
5b256d3fca12bb001a4a60b2,20.0000,"2020-09-01 02:54:16.024696"
5b258cafeeff26001a74d990,3600.0000,"2020-09-20 23:07:34.085285"
5b25b112eeff26001a74d994,121.0000,"2020-09-05 02:12:50.738577"
5b278666ca12bb001a4a6160,1500.0000,"2020-09-03 10:27:45.827985"
5b279f0feeff26001a74da52,9999.0000,"2020-09-10 01:15:05.223985"
5b27ef1deeff26001a74da71,900.0000,"2020-09-06 15:08:54.412199"
5b290a0dca12bb001a4a6223,8250.0000,"2020-09-02 03:05:16.653315"
5b2ab4aeeeff26001a74dbdc,200.0000,"2020-10-30 14:59:41.957317"
5b2b99fdeeff26001a74dc44,214.0000,"2020-11-07 22:15:14.251548"
5b2cf301ca12bb001a4a643b,2500.0000,"2020-09-16 10:49:54.140077"
5b2d172bca12bb001a4a6452,712.0000,"2020-10-12 14:28:31.167754"
5b2dfc7eeeff26001a74dd6e,2500.0000,"2020-10-09 16:47:14.513698"
5b2e7dbbca12bb001a4a64f0,1151.8100,"2020-09-10 13:03:34.497998"
5b2edfc4eeff26001a74ddcc,500.0000,"2020-10-08 19:24:23.050078"
5b2fabccca12bb001a4a654a,2500.0000,"2020-09-01 00:04:00.328773"
5b337bc3ca12bb001a4a669e,1000.0000,"2020-09-22 12:52:29.390887"
5b33c26eeeff26001a74df88,220.0000,"2020-09-03 18:04:45.583925"
5b35366feeff26001a74e00d,6000.0000,"2020-09-02 02:52:53.400042"
5b3674a9ca12bb001a4a6884,38.0000,"2020-11-11 20:42:19.142170"
5b368ca0ca12bb001a4a6897,3200.0000,"2020-09-05 01:30:49.400572"
5b379192eeff26001a74e273,400.0000,"2020-09-06 22:08:55.546459"
5b394e7deeff26001a74e367,121.0000,"2020-10-04 11:46:18.614994"
5b395917eeff26001a74e368,1500.0000,"2020-09-03 18:43:27.036719"
5b3a61d5ca12bb001a4a6afe,1171.0000,"2020-09-11 11:53:09.959834"
5b3ca7bceeff26001a74e495,460.0000,"2020-09-18 20:47:51.932718"
5b3f3a045d16f9001a9ffa73,1746.0000,"2020-09-10 01:09:25.597275"
5b4129d25d16f9001a9ffb07,14000.0000,"2020-09-16 10:39:34.736568"
5b41f97c2cd7ff001aafc50b,3006.7800,"2020-09-02 00:19:57.070311"
5b4339092cd7ff001aafc59e,450.0000,"2020-09-02 17:45:20.455168"
5b447c3d2cd7ff001aafc64f,1170.0000,"2020-09-29 21:55:47.488401"
5b452fa72cd7ff001aafc6f7,8000.0000,"2020-09-01 02:56:06.152821"
5b45e68f5d16f9001a9ffec1,1000.0000,"2020-11-13 07:26:01.518813"
5b46ea5f2cd7ff001aafc9af,200.0000,"2020-10-09 15:08:59.207891"
5b47126a5d16f9001aa0000d,186.0000,"2020-09-09 18:37:09.875235"
5b478b0d5d16f9001aa0008b,600.0000,"2020-09-03 00:23:37.184717"
5b47e4d72cd7ff001aafca74,145426.0000,"2020-09-09 06:49:31.577871"
5b4883d92cd7ff001aafcaf4,100.0000,"2020-09-09 08:58:24.949613"
5b48dcc45d16f9001aa001ac,688.0000,"2020-10-30 17:57:26.181295"
5b48f2fa2cd7ff001aafcb8a,1052.0000,"2020-09-01 17:21:03.289046"
5b4ac2c75d16f9001aa0025e,1200.0000,"2020-09-04 11:13:25.550726"
5b4b88e42cd7ff001aafcc77,3370.0000,"2020-09-03 00:26:58.849319"
5b4b90352cd7ff001aafcc80,130.0000,"2020-11-02 08:19:16.996390"
5b4db8c72cd7ff001aafcd71,5224.8300,"2020-10-15 08:49:55.980003"
5b4dfe785d16f9001aa003ee,10500.0000,"2020-09-12 13:44:06.463091"
5b4e6e925d16f9001aa0040d,25000.0000,"2020-09-01 18:33:20.534722"
5b4effa45d16f9001aa00441,1000.0000,"2020-11-06 09:56:40.249420"
5b50d29a2cd7ff001aafcf06,10000.0000,"2020-10-04 18:11:22.637447"
5b51c4582cd7ff001aafcf82,125.0000,"2020-09-10 12:47:01.656044"
5b51e72c5d16f9001aa00601,2000.0000,"2020-09-12 02:49:52.319150"
5b5260be2cd7ff001aafcfb6,11000.0000,"2020-11-02 13:48:03.930989"
5b5893982cd7ff001aafd252,1775.0000,"2020-10-31 00:01:59.662382"
5b58b4a55d16f9001aa008f5,1000.0000,"2020-10-06 18:55:02.221360"
5b5963742cd7ff001aafd2a3,1500.0000,"2020-09-01 16:36:22.958899"
5b5daf442cd7ff001aafd38f,700.0000,"2020-09-10 14:07:28.018433"
5b5dc51f2cd7ff001aafd3a1,3500.0000,"2020-11-12 15:54:01.984932"
5b5e72322cd7ff001aafd3cd,99.0000,"2020-10-14 15:17:06.953873"
5b605e0d2cd7ff001aafd47b,3455.3400,"2020-09-01 00:38:00.715991"
5b60f49c2cd7ff001aafd4a4,9050.0000,"2020-09-03 10:26:54.002563"
5b6576392cd7ff001aafd59d,2000.0000,"2020-09-14 15:54:18.245919"
5b6742ef5d16f9001aa00c8e,5000.0000,"2020-09-04 00:37:03.993613"
5b6874622cd7ff001aafd741,119.0000,"2020-10-30 20:11:55.239478"
5b6889bb5d16f9001aa00da4,14995.0000,"2020-09-28 11:47:59.407015"
5b6a2cdf2cd7ff001aafd843,350.0000,"2020-09-04 18:59:30.506395"
5b6a5e462cd7ff001aafd849,1000.0000,"2020-10-15 23:33:57.050153"
5b6c2d532cd7ff001aafd933,235.2700,"2020-09-01 11:24:14.985913"
5b6d63da5d16f9001aa00fee,1000.0000,"2020-10-25 17:52:27.808374"
5b6de7dd5d16f9001aa0102f,2000.0000,"2020-09-04 03:11:43.048788"
5b6e93135d16f9001aa01051,80.0000,"2020-09-06 13:20:32.737957"
5b6ef10d5d16f9001aa01071,1000.0000,"2020-09-19 19:46:19.840273"
5b6f05622cd7ff001aafda4c,475.0000,"2020-11-12 19:25:09.520207"
5b6fa8d85d16f9001aa0109f,300.0000,"2020-09-07 09:56:45.777495"
5b6fbbc62cd7ff001aafda85,20.7800,"2020-10-27 08:34:37.418732"
5b70526e5d16f9001aa010d2,447.7500,"2020-10-22 13:17:37.852958"
5b71970d2cd7ff001aafdb3a,1500.0000,"2020-09-25 09:33:45.495223"
5b71a8e35d16f9001aa0119c,1800.0000,"2020-09-05 13:26:34.127295"
5b71b0ce2cd7ff001aafdb73,9574.0000,"2020-09-03 00:33:31.229700"
5b72656c5d16f9001aa011de,3460.0000,"2020-09-02 21:33:26.524735"
5b7291582cd7ff001aafdbbd,11000.0000,"2020-09-03 13:32:44.375180"
5b7304be3a2099001a4eaa86,126.0000,"2020-10-24 00:08:04.211120"
5b7319301cee1a001c3c9161,75.0000,"2020-09-03 00:16:23.572949"
5b73f4a3093d4d001c730cc4,11000.0000,"2020-10-14 09:51:33.284688"
5b740c0c1cee1a001c3c920f,7600.0000,"2020-09-13 18:28:18.586431"
5b753763d2ed82001a3e1cfc,677.0000,"2020-10-20 03:12:48.174555"
5b75a8a250a762001de1ac88,104.8800,"2020-10-02 09:17:54.920298"
5b75bde150a762001de1ac9e,2000.0000,"2020-09-05 01:15:49.264895"
5b76675450a762001de1acc8,140.0000,"2020-09-12 13:14:25.009919"
5b76bb5f66a875001a286279,1121.0000,"2020-09-05 16:27:14.125080"
5b77a02bcbfb08001bf8049a,255.0000,"2020-10-31 08:22:20.471545"
5b790c0e66a875001a286349,2400.0000,"2020-09-01 17:08:40.401035"
5b79a4e9cbfb08001bf80579,1200.0000,"2020-09-05 16:56:34.456425"
5b7bc807cbfb08001bf80610,4670.0000,"2020-09-11 00:58:46.624686"
5b7d1ec7cbfb08001bf806de,6400.0000,"2020-09-03 23:58:25.922842"
5b7e600ccbfb08001bf80746,1000.0000,"2020-09-01 09:28:41.290413"
5b7e984866a875001a28657c,1100.0000,"2020-09-05 08:12:32.446587"
5b7ea71566a875001a286587,10000.0000,"2020-09-01 01:45:02.718765"
5b80fd9366a875001a28664a,1637.0000,"2020-11-12 16:57:26.417293"
5b8161d8cbfb08001bf808c0,800.0000,"2020-09-01 20:44:27.936011"
5b8311aa66a875001a286737,3000.0000,"2020-09-08 14:49:54.484151"
5b83f2b666a875001a28676b,200.0000,"2020-09-29 11:45:29.795027"
5b8dec35cbfb08001bf80bb4,9000.0000,"2020-09-27 13:37:48.032780"
5b905f8566a875001a286a8e,100597.0000,"2020-09-29 00:06:30.021244"
5b91237666a875001a286aca,500.0000,"2020-09-05 03:34:48.668542"
5b92337f66a875001a286b14,1107.5200,"2020-09-07 20:08:21.882931"
5b929e050dba59001f2bd4fa,362.0000,"2020-09-06 13:51:27.637326"
5b92b6a9127430001a83fea9,3197.0000,"2020-11-08 02:45:10.115765"
5b92d6b4127430001a83feb9,600.0000,"2020-09-15 00:19:31.677327"
5b9335ae127430001a83fec1,200.0000,"2020-09-01 23:33:28.112323"
5b94448d127430001a83ff8f,35439.0000,"2020-09-05 12:43:55.379695"
5b95208c0dba59001f2bd610,6000.0000,"2020-10-07 15:37:26.935077"
5b953af00dba59001f2bd613,200.0000,"2020-09-08 20:34:17.464277"
5b9670f60dba59001f2bd680,1000.0000,"2020-09-06 03:16:40.429600"
5b973416127430001a840082,400.0000,"2020-09-26 12:07:20.425572"
5b98e1cd8cf42d001c3ab98c,6000.0000,"2020-09-07 01:52:19.683787"
5b99f8ee8cf42d001c3ab9d8,130.0000,"2020-09-06 22:38:11.620126"
5b9abc068cf42d001c3aba02,10000.0000,"2020-09-01 18:08:10.700904"
5b9b2e038cf42d001c3aba10,363.0000,"2020-09-06 13:50:59.157442"
5b9b39d18dfc5e001c93483b,307.0000,"2020-09-06 13:50:12.494866"
5b9b87468dfc5e001c934864,13900.0000,"2020-09-05 11:41:42.565989"
5b9c05f78dfc5e001c9348a0,10000.0000,"2020-09-08 14:13:11.777815"
5b9ce76d8dfc5e001c9348f7,1250.0000,"2020-09-01 17:12:38.510712"
5b9d4c7b8dfc5e001c934914,500.0000,"2020-10-23 21:48:20.879791"
5b9f3aac8cf42d001c3abb59,14468.0000,"2020-10-06 01:14:34.350286"
5ba259eb17c2aa001a0ce333,86.0000,"2020-09-05 18:37:34.130957"
5ba3515f0cbdc8001a91db39,103.0000,"2020-10-15 23:31:59.030960"
5ba42ee917c2aa001a0ce4bd,47960.7900,"2020-09-01 17:36:17.352811"
5ba507d60cbdc8001a91dce9,305.0000,"2020-11-07 20:22:03.824570"
5ba5365e17c2aa001a0ce57f,218.8400,"2020-11-14 17:34:28.356445"
5ba93711739467001b023fc6,1000.0000,"2020-09-03 00:28:22.003879"
5ba9c95c739467001b023fda,3000.0000,"2020-09-10 16:10:02.391681"
5bab96c2a81793001ccc759f,1200.0000,"2020-09-27 18:44:38.035424"
5bad22c8a81793001ccc76d2,10.0000,"2020-09-05 16:20:19.874672"
5badcf2a162894001ad8dac8,2332.4800,"2020-09-21 01:12:35.501178"
5baf17f8ef78aa001a857997,4400.0000,"2020-09-02 13:34:14.958075"
5baf83a824f70d001a326951,1344.0000,"2020-09-02 17:40:40.380535"
5bb07ab9ef78aa001a857a82,300.0000,"2020-09-15 07:35:49.083547"
5bb0bb0d24f70d001a326a02,440.0000,"2020-09-04 17:53:17.301836"
5bb17d6624f70d001a326b27,3610.5200,"2020-09-03 06:19:21.869557"
5bb1b6a724f70d001a326b3e,2580.0000,"2020-09-13 00:40:51.529671"
5bb1c163ef78aa001a857c02,4900.0000,"2020-09-02 00:57:01.256941"
5bb200b324f70d001a326b87,1000.0000,"2020-09-12 13:36:44.315098"
5bb2d983814f3b001c726127,1048.0000,"2020-09-22 15:54:20.909290"
5bb2ec86814f3b001c726132,7500.0000,"2020-10-15 14:02:51.059326"
5bb32df3dedac5001bfea4c2,5650.0000,"2020-09-02 18:41:51.058794"
5bb346cfdedac5001bfea4d6,1000.0000,"2020-11-08 02:16:33.958546"
5bb4fc84dedac5001bfea618,100000.0000,"2020-09-19 02:45:32.141038"
5bb53841814f3b001c72630d,10000.0000,"2020-09-02 10:17:35.289323"
5bb5fc00814f3b001c7263cb,100.0000,"2020-10-25 21:23:19.870863"
5bb766bb814f3b001c726506,13500.0000,"2020-09-01 16:32:11.317853"
5bb84a7c814f3b001c726564,1085.6500,"2020-09-17 16:06:43.887517"
5bb8b68d814f3b001c7265e6,157.0000,"2020-11-01 14:32:18.650667"
5bba0998dedac5001bfea994,200.0000,"2020-10-24 10:04:38.950479"
5bba6410dedac5001bfea9c6,5980.0000,"2020-09-08 20:34:00.187987"
5bbb40e8dedac5001bfeaa19,7300.0000,"2020-10-08 21:52:35.469443"
5bbb87e9814f3b001c726724,5641.0000,"2020-09-05 09:35:58.642917"
5bbb922f814f3b001c726732,22000.0000,"2020-11-14 15:19:59.683405"
5bbd8628dedac5001bfeab74,1500.0000,"2020-09-16 16:18:44.096157"
5bbdd2b3dedac5001bfeab9d,600.0000,"2020-09-02 08:58:48.296842"
5bbdfaf7dedac5001bfeabc4,26600.0000,"2020-09-19 16:11:34.257102"
5bbf2163814f3b001c726956,265.0000,"2020-10-10 09:34:04.314833"
5bbf53cbdedac5001bfeac8a,5500.0000,"2020-09-24 17:12:31.754770"
5bbf597a814f3b001c72697d,5000.0000,"2020-09-09 23:33:25.622576"
5bbf5d5fdedac5001bfeac97,252.2500,"2020-10-04 16:22:20.478889"
5bbf9a96dedac5001bfeacbe,536.0000,"2020-09-15 15:22:08.144858"
5bc07c3a814f3b001c726a04,115.6300,"2020-10-01 22:58:55.473990"
5bc081d4dedac5001bfead22,10000.0000,"2020-09-03 04:15:24.488824"
5bc1b86a814f3b001c726a9c,10580.0000,"2020-09-11 05:21:46.067802"
5bc1ece4dedac5001bfeadfa,650.0000,"2020-09-01 11:46:29.796944"
5bc347eddedac5001bfeaebf,1902.0000,"2020-09-13 13:37:42.692513"
5bc36317814f3b001c726bdd,1000.0000,"2020-09-05 18:52:01.979638"
5bc466c6dedac5001bfeaf64,10000.0000,"2020-10-29 00:16:01.821115"
5bc48f35dedac5001bfeaf87,1200.0000,"2020-10-25 20:28:58.906027"
5bc49630814f3b001c726c72,9000.0000,"2020-09-25 12:39:47.908024"
5bc4bee2814f3b001c726ca7,4303.0000,"2020-09-01 12:44:44.689872"
5bc51644814f3b001c726cde,790.0000,"2020-11-13 00:03:50.678211"
5bc587dadedac5001bfeb071,567.0000,"2020-10-31 13:45:02.998734"
5bc66709dedac5001bfeb126,1000.0000,"2020-10-26 12:48:32.447466"
5bc742d1bf3ee7001fd89c58,1000.0000,"2020-09-10 14:37:28.871769"
5bc85b832a39560021dc6898,437.0000,"2020-10-13 12:32:07.457722"
5bc8a77a39356a00213df97e,73.7700,"2020-10-02 15:04:34.495700"
5bc985622a39560021dc6937,150.0000,"2020-10-07 18:40:15.978460"
5bc9bd9339356a00213dfa2b,1576.0000,"2020-11-12 11:45:02.575763"
5bc9d65d2a39560021dc698b,2000.0000,"2020-09-25 23:05:14.392873"
5bc9fb0d39356a00213dfa64,3000.0000,"2020-11-11 16:06:44.427909"
5bc9fe682a39560021dc69ca,702.8500,"2020-10-13 12:12:37.947043"
5bca846f2a39560021dc6a0d,2200.0000,"2020-09-11 10:41:59.611438"
5bca9ba239356a00213dfaa5,300.0000,"2020-09-03 18:46:12.226491"
5bcae1352a39560021dc6a44,80.0000,"2020-10-07 13:08:03.327544"
5bcc6cf22a39560021dc6b59,210.0000,"2020-09-15 08:17:46.979891"
5bcc792f2a39560021dc6b63,260.0000,"2020-09-22 14:31:24.868063"
5bcc8dd12a39560021dc6b6d,1100.0000,"2020-09-24 13:39:41.370732"
5bcdc30b39356a00213dfcda,500.0000,"2020-10-11 21:13:26.708728"
5bcdedb239356a00213dfd54,580.0000,"2020-09-10 16:54:58.165717"
5bce0d7739356a00213dfd89,1500.0000,"2020-09-04 02:45:26.305626"
5bcf75c52a39560021dc6f3b,4000.0000,"2020-09-24 15:04:51.153164"
5bd048c939356a00213e00ce,1000.0000,"2020-11-04 08:18:59.948811"
5bd0569c39356a00213e00e7,280.0000,"2020-09-11 19:36:38.615094"
5bd1bd0feb1493001b02f90c,100.0000,"2020-11-02 00:29:57.595515"
5bd2cc7903e18d001af3059d,5000.0000,"2020-10-05 17:23:15.176980"
5bd3194eeb1493001b02fad2,236.0000,"2020-09-13 13:21:01.024164"
5bd31dfaeb1493001b02fad8,39900.0000,"2020-10-15 17:26:46.913159"
5bd3479f03e18d001af3067d,100.3800,"2020-09-04 20:06:08.777266"
5bd446afeb1493001b02fbb7,660.0000,"2020-11-08 15:39:14.173386"
5bd6a297eb1493001b02fdf7,467.0000,"2020-10-14 14:06:43.166607"
5bd7a1d803e18d001af30af2,10734.0000,"2020-09-22 02:47:41.628203"
5bd7b60203e18d001af30afd,1250.0000,"2020-10-23 15:10:55.280245"
5bd7e503eb1493001b02ff07,121.0000,"2020-09-02 11:53:41.487457"
5bd81c32eb1493001b02ff6f,3289.9700,"2020-09-16 13:48:02.813966"
5bd8247deb1493001b02ff82,300.0000,"2020-10-23 02:06:30.979370"
5bd87bdaeb1493001b030098,500.0000,"2020-10-15 09:25:31.637038"
5bd8bd4aeb1493001b03011d,500.0000,"2020-10-18 11:28:08.681972"
5bd9a4a5eb1493001b030192,281.0000,"2020-11-13 17:11:47.116455"
5bd9d613eb1493001b0301de,20.0000,"2020-09-12 08:54:37.261850"
5bdaab6eeb1493001b03024c,350.0000,"2020-09-22 19:33:04.796878"
5bdaebdbeb1493001b03028a,5000.0000,"2020-09-07 01:16:50.955878"
5bdb379203e18d001af30f14,20.0000,"2020-09-12 10:13:17.331210"
5bdd0ef7eb1493001b0303e1,332.8300,"2020-09-06 02:18:45.059724"
5bdd2044eb1493001b0303ed,415.0000,"2020-09-29 09:14:43.498630"
5bdf36f503e18d001af31181,2500.0000,"2020-09-12 11:39:00.620047"
5bdfb1ee03e18d001af311b2,1400.0000,"2020-10-14 00:36:36.034998"
5bdff9cf03e18d001af311f0,3000.0000,"2020-11-02 17:05:33.194127"
5bdffd0ceb1493001b0305b4,29.0000,"2020-09-03 07:40:12.707262"
5be0339beb1493001b0305e8,10.0000,"2020-09-11 09:42:50.987862"
5be06e2beb1493001b030618,35000.0000,"2020-09-01 10:33:18.525079"
5be09441eb1493001b03063a,170.0000,"2020-09-01 15:13:36.238638"
5be15d16eb1493001b030688,47.0000,"2020-09-04 10:22:00.064059"
5be200c203e18d001af3132a,11000.0000,"2020-09-01 15:37:53.400558"
5be34b3f03e18d001af313e8,1700.0000,"2020-10-20 21:35:20.753974"
5be41ab8eb1493001b0307d4,2211.7700,"2020-09-02 23:56:24.943541"
5be45869eb1493001b030800,300.0000,"2020-10-28 10:44:16.895488"
5be458b9eb1493001b030801,1500.0000,"2020-10-25 03:06:49.259726"
5be617c1eb1493001b0308f6,7000.0000,"2020-09-29 02:05:44.216057"
5be6576b57ecfd001a499054,500.0000,"2020-09-15 14:52:32.561538"
5be7915aeb1493001b0309b5,15593.0000,"2020-09-23 23:45:48.589127"
5be7cca457ecfd001a49911b,300.0000,"2020-09-01 13:34:30.258395"
5be8506757ecfd001a499199,200.0000,"2020-10-23 08:52:42.306242"
5be950eeeb1493001b030b17,9000.0000,"2020-10-20 20:56:38.253176"
5beab6b0eb1493001b030bfa,500.0000,"2020-09-26 19:14:24.137918"
5bec04f2eb1493001b030df1,1968.0000,"2020-09-05 21:14:06.101723"
5bec0b82eb1493001b030dff,200.0000,"2020-10-10 06:38:26.167145"
5becfbad57ecfd001a4995cc,471.0000,"2020-11-03 18:41:42.186518"
5bedd299eb1493001b030f9d,62000.0000,"2020-09-05 01:10:32.629748"
5befad1aeb1493001b03115d,1000.0000,"2020-09-25 19:58:30.039460"
5bf25bdf57ecfd001a499b24,3000.0000,"2020-10-04 19:37:05.466705"
5bf30b5b57ecfd001a499d09,6000.0000,"2020-09-05 19:43:06.309191"
5bf3100057ecfd001a499d0e,188000.0000,"2020-09-02 20:23:01.708829"
5bf3df7eeb1493001b0316f6,3000.0000,"2020-09-03 21:38:40.623958"
5bf43e6957ecfd001a499e5c,2281.2100,"2020-10-23 01:24:57.130714"
5bf4d359eb1493001b0317bb,200.0000,"2020-09-02 09:08:45.665915"
5bf84f5feb1493001b031b17,1400.0000,"2020-10-18 03:29:47.841093"
5bf949feeb1493001b031bcd,1000.0000,"2020-09-16 20:26:12.443245"
5bfae49957ecfd001a49a3c5,5000.0000,"2020-10-06 19:09:17.466275"
5bfbbf4357ecfd001a49a477,6000.0000,"2020-09-29 09:33:45.805671"
5bfc35d6eb1493001b031ef5,338.0000,"2020-09-20 08:36:44.556926"
5bfd127beb1493001b03203c,1200.0000,"2020-09-04 14:06:36.464963"
5bfd1bf9eb1493001b032061,2400.0000,"2020-09-09 18:04:06.087968"
5bfda0137e511e001c5034fe,1500.0000,"2020-09-03 16:04:42.160195"
5bfe2f037e511e001c503566,100.0000,"2020-09-01 16:08:40.717418"
5bff8ea788c3090020f79439,100.0000,"2020-09-10 10:08:19.895486"
5bffe7c088c3090020f794b3,591.0000,"2020-10-09 12:17:31.073014"
5c01340c9714f7001c08bb1c,650.0000,"2020-09-03 12:28:28.109472"
5c0154bb89983e001ad0c143,12829.0000,"2020-09-23 15:30:41.107617"
5c02feee9714f7001c08bd23,1063.1700,"2020-09-16 03:26:55.744527"
5c03f4ca9714f7001c08be21,102.3500,"2020-11-07 04:24:54.705678"
5c0425889714f7001c08be5a,300.0000,"2020-09-01 03:52:51.903880"
5c05ac7689983e001ad0c5ac,4000.0000,"2020-10-04 15:23:19.354734"
5c060d6089983e001ad0c5f5,3304.5400,"2020-09-17 18:05:38.288006"
5c06320189983e001ad0c639,104.0000,"2020-10-23 16:45:33.993810"
5c08e84d89983e001ad0c895,1000.0000,"2020-10-05 08:15:01.573887"
5c0916b589983e001ad0c8ef,10000.0000,"2020-09-10 00:58:30.672841"
5c09316b9714f7001c08c390,200.0000,"2020-10-23 00:46:31.068847"
5c0954ff9714f7001c08c3af,2554.4100,"2020-10-18 15:46:20.685877"
5c0a008389983e001ad0c990,382.0000,"2020-09-03 23:07:22.226472"
5c0a82f389983e001ad0ca03,1000.0000,"2020-09-06 21:23:26.897265"
5c0b2cae9714f7001c08c507,554.1600,"2020-09-01 10:41:32.528227"
5c0b9e5c89983e001ad0cac5,300.0000,"2020-11-03 13:20:47.755735"
5c0c093c89983e001ad0cb3d,200.0000,"2020-10-23 18:05:25.161615"
5c0c0e0e89983e001ad0cb41,1000.0000,"2020-10-26 03:04:41.731301"
5c0cb45889983e001ad0cb8d,1750.0000,"2020-09-22 21:23:53.118180"
5c0cb7bf9714f7001c08c650,946.4500,"2020-09-06 06:59:08.184474"
5c0e445c9714f7001c08c7d4,2600.0000,"2020-09-04 11:39:28.269887"
5c0e64ca9714f7001c08c808,350.0000,"2020-09-26 02:50:30.520995"
5c10469b89983e001ad0ce88,58.0000,"2020-09-15 20:09:27.530867"
5c10bf7689983e001ad0ceee,509.0000,"2020-09-08 17:45:42.737112"
5c12242a9714f7001c08cb17,2200.0000,"2020-09-14 16:50:29.181280"
5c128e989714f7001c08cbcc,88.0000,"2020-10-01 15:14:42.659538"
5c1341e09714f7001c08cc1f,5000.0000,"2020-09-04 18:26:23.359610"
5c139aae9714f7001c08cc8d,5224.0000,"2020-09-30 13:39:23.348440"
5c1611de9714f7001c08cee2,1213.4400,"2020-09-04 19:33:57.681992"
5c17c53189983e001ad0d5a7,500.0000,"2020-09-19 14:44:51.962070"
5c1876559714f7001c08d0bb,8000.0000,"2020-10-29 01:27:16.917682"
5c18825689983e001ad0d610,1700.0000,"2020-09-10 03:43:44.365887"
5c189f2189983e001ad0d631,40000.0000,"2020-10-26 01:18:28.394538"
5c1a5be34ae30a001a821223,156.0000,"2020-09-04 11:06:02.089237"
5c1af70bb6cfd0001a591b08,1000.0000,"2020-10-09 00:45:10.875910"
5c1b4128aa3a76001cabb462,1029.7500,"2020-09-01 00:31:25.724158"
5c1cb916b6cfd0001a591db2,10000.0000,"2020-10-25 00:18:41.421251"
5c1ce23a9e0047001a0d0068,3520.0000,"2020-09-01 08:23:35.427221"
5c1d02c5fcc01a001f54dcea,1000.0000,"2020-09-25 21:51:50.617236"
5c1d15479e0047001a0d00f1,2000.0000,"2020-09-06 07:45:37.122157"
5c1d22c5fcc01a001f54dd2b,5600.0000,"2020-10-22 01:40:23.942578"
5c1d6771fcc01a001f54dd53,5240.0000,"2020-09-01 02:24:22.368212"
5c1deb8a9e0047001a0d020e,2000.0000,"2020-09-01 15:34:51.282260"
5c1e0525fcc01a001f54de1c,4000.0000,"2020-09-17 02:43:54.075826"
5c1e278afcc01a001f54de69,1100.0000,"2020-09-05 05:17:45.542804"
5c1e2d2ffcc01a001f54de7e,759.0000,"2020-11-09 22:07:48.904109"
5c1e577a9e0047001a0d0333,3372.0000,"2020-11-01 00:40:31.755639"
5c1e5ced9e0047001a0d033e,500.0000,"2020-09-26 13:35:21.644005"
5c1e71adfcc01a001f54df2a,1349.0000,"2020-10-09 02:22:42.097901"
5c1ea864fcc01a001f54df5c,24646.0000,"2020-09-01 01:47:35.227793"
5c1f602b9e0047001a0d04c9,4726.0000,"2020-09-01 01:48:41.323154"
5c1f94e7fcc01a001f54e0c0,100.0000,"2020-09-03 13:43:54.174696"
5c2062d4fcc01a001f54e18d,1500.0000,"2020-09-01 18:04:48.507453"
5c20a9ab9e0047001a0d0647,2300.0000,"2020-10-18 16:51:06.422250"
5c20f5b3fcc01a001f54e2ca,3050.0000,"2020-09-05 12:32:23.139711"
5c222fc19e0047001a0d0853,461.5000,"2020-10-21 12:49:54.833706"
5c22851b9e0047001a0d0902,200.0000,"2020-09-13 19:52:38.122896"
5c2312edfcc01a001f54e53e,220.0000,"2020-09-25 22:14:22.099215"
5c233a92fcc01a001f54e581,5555.0000,"2020-09-09 16:49:43.905831"
5c23680f9e0047001a0d0a1a,820.0000,"2020-09-02 13:41:46.515588"
5c238feafcc01a001f54e662,51.0000,"2020-10-19 14:22:22.362625"
5c23f5689e0047001a0d0b23,1200.0000,"2020-09-07 04:18:59.621557"
5c2494a6fcc01a001f54e81b,3634.0000,"2020-09-07 12:36:28.293357"
5c2505c4fcc01a001f54e940,58000.0000,"2020-09-08 08:31:32.054814"
5c251d039e0047001a0d0d83,756.0000,"2020-09-01 15:47:50.554959"
5c26a4cffcc01a001f54ec34,9000.0000,"2020-09-14 02:45:00.184845"
5c26cec7fcc01a001f54ec3b,2500.0000,"2020-09-04 00:22:39.059455"
5c26cfb5fcc01a001f54ec3d,500.0000,"2020-11-02 21:30:14.390365"
5c270f009e0047001a0d1064,1100.0000,"2020-09-20 12:05:34.920736"
5c28bbe99e0047001a0d13f0,6000.1500,"2020-09-02 01:53:09.027764"
5c28c076fcc01a001f54eff9,35000.0000,"2020-09-01 07:40:33.252560"
5c28e8e2fcc01a001f54f0b1,50.0000,"2020-09-05 12:18:26.877464"
5c292e1a9e0047001a0d1566,500.0000,"2020-09-13 04:37:27.799942"
5c2a6e8efcc01a001f54f3ce,5000.0000,"2020-09-13 00:43:04.123741"
5c2b6174fcc01a001f54f49b,2000.0000,"2020-09-21 03:58:32.331450"
5c2b914afcc01a001f54f4d1,400.0000,"2020-09-03 09:48:32.197849"
5c2b9b72fcc01a001f54f4dd,12.0000,"2020-10-27 12:56:46.899361"
5c2cce41fcc01a001f54f5fa,793.0000,"2020-09-02 19:29:32.436928"
5c2ce386fcc01a001f54f616,1100.0000,"2020-09-02 19:05:14.608035"
