f_player_id,count,wins,date
10932532,23,14,2020-07-23
10932532,8,6,2020-07-24
10932532,31,17,2020-07-25
10932532,18,8,2020-07-26
10932532,43,20,2020-07-27
10932532,12,6,2020-07-28
10932532,11,4,2020-07-29
10932532,16,13,2020-08-09
10932532,27,15,2020-08-10
10932532,11,8,2020-08-11
10932532,4,4,2020-08-12
10932532,10,3,2020-08-16
10932532,1,1,2020-08-17
10932532,7,2,2020-08-18
10932532,49,26,2020-08-19
10932532,15,10,2020-08-20
10932532,41,23,2020-08-21
10932532,1,1,2020-08-22
10932532,23,15,2020-08-23
10932532,9,6,2020-08-24
10932532,3,1,2020-08-25
10932532,11,8,2020-08-26
10932590,10,7,2020-06-01
10932590,11,3,2020-06-04
10932590,11,6,2020-06-05
10932590,5,3,2020-06-06
10932590,24,15,2020-06-07
10932590,15,9,2020-06-08
10932590,26,12,2020-06-09
10932590,46,24,2020-06-10
10932590,32,19,2020-06-11
10932590,42,20,2020-06-12
10932590,52,31,2020-06-13
10932590,70,44,2020-06-14
10932590,21,12,2020-06-15
10932590,28,19,2020-06-16
10932590,12,8,2020-06-17
10932590,16,8,2020-06-18
10932590,13,7,2020-06-19
10932590,6,6,2020-06-20
10932590,2,2,2020-06-21
10932590,14,7,2020-06-22
10932590,38,19,2020-06-23
10932590,35,19,2020-06-24
10932590,37,18,2020-06-25
10932590,15,11,2020-06-26
10932590,27,17,2020-06-27
10932590,14,10,2020-06-28
10932590,26,17,2020-06-29
10932590,11,8,2020-06-30
10932590,18,10,2020-07-01
10932590,8,5,2020-07-04
10932590,41,22,2020-07-05
10932590,29,15,2020-07-06
10932590,23,16,2020-07-07
10932590,4,3,2020-07-10
10932590,27,17,2020-07-11
10932590,5,4,2020-07-13
10932590,8,4,2020-07-14
10932590,34,20,2020-07-25
10932590,22,4,2020-07-27
10932590,22,14,2020-08-07
10932590,3,1,2020-08-08
10932590,1,0,2020-08-10
10932590,6,2,2020-08-13
10932590,31,16,2020-08-14
10932590,26,12,2020-08-15
10932590,8,4,2020-08-21
10932590,43,27,2020-08-22
10932590,7,6,2020-08-25
10932590,19,13,2020-08-28
10932590,36,16,2020-08-29
10932590,20,10,2020-08-30
10932590,23,15,2020-08-31
10932590,39,24,2020-09-01
10932590,6,4,2020-09-02
10932685,9,5,2020-06-01
10932685,11,6,2020-06-02
10932685,15,9,2020-06-03
10932685,11,4,2020-06-04
10932685,11,7,2020-06-05
10932685,26,15,2020-06-06
10932685,5,3,2020-06-07
10932685,5,4,2020-06-08
10932685,1,0,2020-06-09
10932685,27,14,2020-06-10
10932685,17,11,2020-06-11
10932685,46,21,2020-06-12
10932685,50,23,2020-06-13
10932685,38,19,2020-06-14
10932685,22,11,2020-06-15
10932685,21,7,2020-06-16
10932685,11,5,2020-06-17
10932685,20,12,2020-06-18
10932685,5,3,2020-06-19
10932685,12,4,2020-06-20
10932685,16,4,2020-06-21
10932685,16,11,2020-06-22
10932685,5,2,2020-06-24
10932685,9,3,2020-06-25
10932685,5,1,2020-06-26
10932685,5,4,2020-06-27
10932685,5,4,2020-06-28
10932685,21,11,2020-06-29
10932685,6,3,2020-06-30
10932685,13,8,2020-07-01
10932685,2,2,2020-07-02
10932685,24,13,2020-07-03
10932685,26,16,2020-07-04
10932685,4,1,2020-07-05
10932685,12,7,2020-07-06
10932685,9,8,2020-07-07
10932685,3,2,2020-07-08
10932685,1,1,2020-07-10
10932685,13,7,2020-07-12
10932685,5,4,2020-07-13
10932685,23,14,2020-07-15
10932685,8,5,2020-07-16
10932685,23,14,2020-07-17
10932685,12,4,2020-07-18
10932685,7,4,2020-07-19
10932685,11,4,2020-07-20
10932685,7,3,2020-07-21
10932685,11,3,2020-07-22
10932685,23,10,2020-07-23
10932685,7,3,2020-08-01
10932685,20,12,2020-08-02
10932685,9,6,2020-08-03
10932685,3,1,2020-08-04
10932685,5,2,2020-08-05
10932685,28,19,2020-08-06
10932685,1,1,2020-08-07
10932685,11,7,2020-08-08
10932685,8,6,2020-08-09
10932685,1,1,2020-08-11
10932685,4,1,2020-08-12
10932685,1,1,2020-08-14
10932685,7,7,2020-08-15
10932685,7,3,2020-08-16
10932685,34,17,2020-08-17
10932685,13,7,2020-08-18
10932685,12,6,2020-08-19
10932685,10,6,2020-08-20
10932685,1,1,2020-08-22
10932685,2,0,2020-08-23
10932980,8,3,2020-06-05
10932980,31,18,2020-06-06
10932980,13,6,2020-06-07
10932980,9,5,2020-06-08
10932980,15,10,2020-06-09
10932980,5,3,2020-06-16
10932980,11,5,2020-06-17
10932980,6,5,2020-06-18
10932980,1,0,2020-06-19
10932980,7,4,2020-06-20
10932980,7,3,2020-06-21
10932980,16,11,2020-06-22
10932980,9,5,2020-06-23
10932980,6,4,2020-06-25
10932980,11,6,2020-06-26
10932980,11,5,2020-06-27
10932980,14,7,2020-06-28
10932980,31,10,2020-06-29
10932980,32,14,2020-06-30
10932980,13,5,2020-07-01
10932980,8,5,2020-07-04
10932980,13,8,2020-07-05
10932980,6,0,2020-07-06
10932980,4,2,2020-07-07
10932980,24,13,2020-07-09
10932980,45,28,2020-07-10
10932980,34,19,2020-07-11
10932980,30,23,2020-07-12
10932980,23,10,2020-07-23
10932980,64,38,2020-07-24
10932980,49,26,2020-07-25
10932980,25,9,2020-07-26
10932980,10,4,2020-07-27
10932980,14,9,2020-07-28
10932980,31,14,2020-07-29
10932980,7,3,2020-07-30
10932980,84,50,2020-08-08
10932980,56,32,2020-08-09
10932980,69,47,2020-08-10
10932980,103,63,2020-08-11
10932980,24,15,2020-08-12
10932980,28,16,2020-08-13
10932980,43,27,2020-08-14
10932980,30,16,2020-08-16
10932980,12,8,2020-08-17
10932980,27,23,2020-08-18
10932980,25,15,2020-08-19
10932980,14,10,2020-08-20
10932980,4,3,2020-08-21
10932980,15,10,2020-08-22
10932980,46,34,2020-08-23
10932980,98,59,2020-08-24
10932980,24,16,2020-08-25
10932980,16,11,2020-08-27
10932980,18,11,2020-08-28
10932980,24,14,2020-08-29
10932980,17,10,2020-08-31
10932980,42,24,2020-09-01
10932980,9,4,2020-09-02
10938793,5,4,2020-11-23
10950099,1,1,2020-06-04
10950099,1,1,2020-06-05
10952792,6,4,2020-10-24
10952792,3,3,2020-10-25
10959514,2,1,2020-06-01
10959514,1,1,2020-06-02
10959514,11,5,2020-06-03
10959514,3,1,2020-06-06
10959514,5,1,2020-06-12
10959514,4,3,2020-06-14
10959514,6,4,2020-06-15
10959514,15,11,2020-06-20
10959514,3,2,2020-06-21
10959514,7,6,2020-06-22
10959514,1,0,2020-06-25
10959514,2,1,2020-06-28
10959514,11,10,2020-06-29
10959514,6,1,2020-06-30
10959514,2,2,2020-07-01
10959514,5,3,2020-07-03
10959514,13,6,2020-07-05
10959514,1,0,2020-07-12
10959514,12,7,2020-07-22
10959514,1,1,2020-07-23
10959514,1,1,2020-07-27
10959514,4,3,2020-07-28
10959514,1,1,2020-07-29
10959514,1,0,2020-07-30
10959514,2,0,2020-08-02
10959514,1,1,2020-08-03
10959514,6,4,2020-08-07
10959514,4,2,2020-08-08
10959514,2,2,2020-08-10
10959514,15,10,2020-08-12
10959514,5,3,2020-08-13
10959514,2,1,2020-08-14
10959514,1,1,2020-08-19
10959514,4,4,2020-08-20
10959514,1,0,2020-08-25
10959514,1,0,2020-08-26
10959514,6,2,2020-08-27
10959514,6,3,2020-08-28
10959514,21,14,2020-08-29
10959514,20,17,2020-08-30
10959514,1,0,2020-08-31
10959514,1,0,2020-09-01
10959514,7,7,2020-09-11
10959514,6,5,2020-09-17
10959514,12,9,2020-09-18
10959514,9,7,2020-09-20
10959514,7,4,2020-09-21
10959514,13,9,2020-09-22
10959514,8,7,2020-09-23
10959514,27,22,2020-09-24
10959514,19,11,2020-09-25
10959514,2,1,2020-09-26
10959514,3,2,2020-09-27
10959514,38,23,2020-09-29
10959514,3,2,2020-10-01
10959514,5,4,2020-10-03
10959514,5,5,2020-10-04
10959514,4,2,2020-10-05
10959514,11,9,2020-10-11
10959514,1,1,2020-10-12
10959514,7,4,2020-10-13
10959514,1,1,2020-10-15
10959514,1,0,2020-10-16
10959514,14,9,2020-10-24
10959514,12,9,2020-10-25
10959514,3,0,2020-10-30
10959514,1,0,2020-10-31
10959514,3,2,2020-11-01
10959514,5,4,2020-11-03
10959514,1,1,2020-11-04
10959514,12,8,2020-11-05
10959514,5,3,2020-11-06
10959514,10,4,2020-11-07
10959514,28,22,2020-11-08
10959514,3,2,2020-11-09
10959514,15,11,2020-11-10
10959514,2,2,2020-11-18
10959514,1,1,2020-11-19
10959514,35,30,2020-11-20
10959514,4,4,2020-11-21
10959514,7,5,2020-11-22
10959514,10,8,2020-11-25
10959514,4,3,2020-11-26
10959514,1,1,2020-11-30
10998903,1,0,2020-07-02
10998903,2,2,2020-07-03
10998903,1,1,2020-07-05
10998903,1,1,2020-07-06
10998903,3,2,2020-07-11
10998903,3,2,2020-07-12
10998903,1,0,2020-07-14
10998903,1,0,2020-07-26
11038722,1,0,2020-06-04
11038722,1,0,2020-06-05
11038722,34,18,2020-06-16
11038722,3,1,2020-06-17
11038722,36,26,2020-06-19
11038722,4,3,2020-07-03
11038722,46,26,2020-07-04
11038722,100,64,2020-07-05
11038722,81,44,2020-07-06
11038722,5,2,2020-08-05
11038722,5,4,2020-08-06
11038722,2,1,2020-08-29
11038722,41,26,2020-09-04
11038722,22,10,2020-09-05
11038722,8,5,2020-09-11
11038722,5,3,2020-09-12
11038722,2,1,2020-09-15
11038722,12,6,2020-09-16
11038722,10,7,2020-10-05
11038722,6,3,2020-10-06
11038722,7,5,2020-10-12
11038722,32,13,2020-10-13
11038722,31,25,2020-10-14
11038722,18,14,2020-10-16
11038722,1,1,2020-10-17
11038722,3,2,2020-10-19
11038722,1,1,2020-10-25
11038722,1,1,2020-10-27
11054279,1,0,2020-10-21
11054279,1,0,2020-11-08
11066432,1,1,2020-06-24
11068578,1,1,2020-06-02
11083023,1,0,2020-09-18
11083945,1,1,2020-07-04
11086876,54,32,2020-06-02
11086876,27,18,2020-06-03
11086876,188,115,2020-06-04
11086876,15,12,2020-06-05
11086876,104,67,2020-06-06
11086876,173,111,2020-06-07
11086876,153,96,2020-06-08
11086876,177,100,2020-06-09
11086876,105,66,2020-06-10
11086876,55,36,2020-06-11
11086876,65,43,2020-06-12
11086876,102,66,2020-06-13
11086876,55,39,2020-06-14
11086876,133,78,2020-06-15
11086876,3,1,2020-06-16
11086876,18,8,2020-06-21
11086876,10,6,2020-06-22
11086876,15,9,2020-06-24
11086876,8,4,2020-06-30
11086876,6,4,2020-07-01
11086876,24,14,2020-07-02
11086876,111,67,2020-07-03
11086876,1,1,2020-07-06
11086876,26,17,2020-07-08
11086876,23,15,2020-07-09
11086876,73,46,2020-07-10
11086876,78,45,2020-07-11
11086876,40,23,2020-07-12
11086876,16,9,2020-07-13
11086876,4,2,2020-07-14
11086876,30,19,2020-07-16
11086876,123,68,2020-07-17
11086876,11,7,2020-07-18
11086876,58,32,2020-07-19
11086876,2,1,2020-07-20
11086876,109,61,2020-07-21
11086876,40,31,2020-07-22
11086876,120,86,2020-07-23
11086876,114,72,2020-07-24
11086876,44,22,2020-07-25
11086876,155,95,2020-07-26
11086876,127,77,2020-07-27
11086876,97,58,2020-07-28
11086876,75,49,2020-07-29
11086876,115,68,2020-07-30
11086876,200,128,2020-07-31
11086876,79,54,2020-08-01
11086876,136,90,2020-08-02
11086876,72,39,2020-08-03
11086876,49,29,2020-08-04
11086876,122,64,2020-08-05
11086876,95,54,2020-08-06
11086876,120,77,2020-08-07
11086876,118,59,2020-08-08
11086876,43,29,2020-08-09
11086876,70,47,2020-08-10
11086876,15,10,2020-08-11
11086876,49,30,2020-08-12
11086876,133,74,2020-08-13
11086876,100,58,2020-08-14
11086876,93,60,2020-08-15
11086876,109,59,2020-08-16
11086876,208,138,2020-08-17
11086876,110,59,2020-08-18
11086876,134,79,2020-08-19
11086876,11,8,2020-08-20
11086876,116,68,2020-08-21
11086876,65,45,2020-08-22
11086876,59,32,2020-08-23
11086876,58,30,2020-08-24
11086876,47,29,2020-08-25
11086876,43,25,2020-08-26
11086876,25,15,2020-08-27
11086876,18,10,2020-08-28
11086876,12,9,2020-08-29
11086876,60,46,2020-08-30
11086876,35,25,2020-08-31
11086876,4,4,2020-09-01
11086876,14,10,2020-09-02
11086876,62,39,2020-09-03
11086876,91,63,2020-09-04
11086876,54,31,2020-09-05
11086876,66,41,2020-09-06
11086876,14,12,2020-09-07
11086876,138,85,2020-09-08
11086876,19,11,2020-09-09
11086876,64,38,2020-09-10
11086876,39,27,2020-09-11
11086876,127,69,2020-09-12
11086876,23,13,2020-09-13
11086876,63,39,2020-09-14
11086876,10,5,2020-09-15
11086876,8,5,2020-09-17
11086876,6,3,2020-09-19
11086876,45,24,2020-09-20
11086876,13,9,2020-09-21
11086876,2,1,2020-09-22
11086876,4,2,2020-09-23
11086876,10,5,2020-09-24
11086876,45,31,2020-09-25
11086876,8,6,2020-09-26
11086876,39,27,2020-09-27
11086876,32,24,2020-09-28
11086876,43,30,2020-09-30
11086876,24,15,2020-10-01
11086876,24,16,2020-10-02
11086876,45,27,2020-10-03
11086876,15,7,2020-10-05
11086876,12,4,2020-10-06
11086876,3,1,2020-10-07
11086876,48,35,2020-10-08
11086876,32,20,2020-10-10
11086876,40,29,2020-10-11
11086876,24,18,2020-10-12
11086876,3,0,2020-10-14
11086876,4,4,2020-10-18
11086876,3,1,2020-10-21
11086876,12,11,2020-10-23
11086876,3,1,2020-10-27
11086876,21,16,2020-10-28
11086876,40,24,2020-11-04
11086876,1,0,2020-11-06
11086876,9,7,2020-11-08
11086876,38,28,2020-11-09
11086876,7,2,2020-11-10
11086876,37,21,2020-11-11
11086876,70,40,2020-11-12
11086876,1,0,2020-11-13
11086876,2,1,2020-11-15
11086876,4,2,2020-11-17
11086876,62,39,2020-11-18
11086876,24,16,2020-11-19
11086876,10,8,2020-11-21
11086876,50,37,2020-11-26
11086876,61,40,2020-11-27
11086876,79,49,2020-11-28
11086876,90,55,2020-11-29
11086876,147,86,2020-11-30
11088257,1,1,2020-07-06
11088257,2,1,2020-10-23
11088257,1,0,2020-10-24
11088257,2,2,2020-10-28
11088257,3,3,2020-11-01
11093093,1,1,2020-06-23
11093093,3,2,2020-06-25
11093093,8,4,2020-06-26
11111771,1,1,2020-11-26
11118810,17,14,2020-06-15
11118810,27,19,2020-06-16
11118810,3,2,2020-06-20
11118810,1,0,2020-06-28
11118810,1,1,2020-06-29
11118810,1,1,2020-07-06
11145277,1,1,2020-07-30
11150431,6,3,2020-08-24
11168977,1,1,2020-07-11
11168977,1,1,2020-07-29
11168977,1,0,2020-07-31
11176173,4,3,2020-06-27
11176173,3,2,2020-08-31
11178643,16,7,2020-06-01
11178643,11,6,2020-06-02
11178643,14,10,2020-06-03
11178643,12,6,2020-06-04
11178643,4,1,2020-06-05
11178643,1,0,2020-06-06
11178643,6,4,2020-06-07
11178643,1,1,2020-06-08
11178643,4,4,2020-06-09
11178643,2,2,2020-06-10
11178643,5,5,2020-06-11
11178643,2,1,2020-06-12
11178643,3,2,2020-06-13
11178643,3,3,2020-06-14
11178643,5,2,2020-06-15
11178643,5,2,2020-06-16
11178643,2,1,2020-06-18
11178643,12,3,2020-06-19
11178643,12,8,2020-06-21
11178643,4,4,2020-06-22
11178643,17,11,2020-06-23
11178643,1,1,2020-06-24
11178643,4,4,2020-06-25
11178643,2,1,2020-06-26
11178643,2,2,2020-06-27
11178643,3,2,2020-06-28
11178643,1,1,2020-06-29
11178643,1,1,2020-06-30
11178643,3,3,2020-07-10
11178643,1,1,2020-07-11
11178643,1,1,2020-07-13
11178643,2,2,2020-07-16
11178643,7,4,2020-07-17
11178643,9,6,2020-07-20
11178643,11,7,2020-07-23
11178643,1,1,2020-07-26
11178643,2,2,2020-07-27
11178643,4,3,2020-07-29
11178643,4,4,2020-08-01
11178643,5,1,2020-08-06
11178643,1,1,2020-08-09
11178643,2,2,2020-08-15
11178643,1,1,2020-08-17
11178643,2,0,2020-09-21
11178643,4,1,2020-09-22
11178643,3,1,2020-10-15
11194798,7,4,2020-06-03
11194798,19,9,2020-06-04
11194798,1,0,2020-06-05
11194798,24,15,2020-06-06
11194798,20,12,2020-06-07
11194798,1,0,2020-06-08
11194798,10,6,2020-06-09
11194798,5,3,2020-11-23
11194798,9,7,2020-11-24
11194845,77,28,2020-06-01
11194845,70,26,2020-06-02
11194845,69,19,2020-06-03
11194845,58,22,2020-06-04
11194845,38,19,2020-06-05
11194845,77,39,2020-06-06
11194845,33,16,2020-06-07
11194845,26,12,2020-06-08
11194845,15,10,2020-06-09
11194845,18,9,2020-06-10
11194845,33,14,2020-06-11
11194845,15,7,2020-06-12
11194845,28,9,2020-06-13
11194845,18,10,2020-06-14
11194845,13,7,2020-06-15
11194845,21,8,2020-06-16
11194845,26,11,2020-06-17
11194845,23,11,2020-06-18
11194845,17,6,2020-06-19
11194845,26,13,2020-06-20
11194845,11,8,2020-06-21
11194845,27,13,2020-06-22
11194845,25,5,2020-06-23
11194845,24,6,2020-06-24
11194845,24,10,2020-06-25
11194845,18,7,2020-06-26
11194845,3,3,2020-06-27
11194845,3,1,2020-06-28
11194845,7,2,2020-06-29
11194845,9,1,2020-06-30
11194845,7,3,2020-07-02
11194845,5,3,2020-07-03
11194845,1,0,2020-07-06
11194845,1,1,2020-07-31
11194845,3,0,2020-08-10
11194845,12,3,2020-08-11
11194845,1,0,2020-08-22
11194845,8,5,2020-08-27
11194845,7,3,2020-09-04
11194845,44,35,2020-09-16
11194845,40,25,2020-09-17
11194845,45,29,2020-09-18
11194845,30,21,2020-09-19
11194845,46,30,2020-09-20
11194845,17,12,2020-09-21
11194845,102,69,2020-09-22
11194845,105,64,2020-09-23
11194845,68,45,2020-09-24
11194845,132,66,2020-09-25
11194845,101,66,2020-09-26
11194845,74,45,2020-09-27
11194845,13,10,2020-09-28
11194845,1,0,2020-09-29
11194845,4,3,2020-10-02
11194845,1,1,2020-10-04
11194845,5,1,2020-10-05
11194845,1,1,2020-10-07
11194845,1,1,2020-11-01
11194845,144,58,2020-11-08
11194845,171,77,2020-11-09
11194845,81,39,2020-11-10
11194845,43,20,2020-11-11
11194845,62,19,2020-11-12
11194845,1,1,2020-11-14
11194845,2,1,2020-11-15
11194845,1,0,2020-11-17
11194845,21,9,2020-11-18
11194845,7,2,2020-11-19
11194845,2,1,2020-11-25
11217213,2,2,2020-06-01
11217213,5,4,2020-06-02
11217213,4,2,2020-06-03
11217213,1,1,2020-06-04
11217213,15,11,2020-06-05
11217213,11,6,2020-06-06
11217213,7,6,2020-06-08
11217213,8,5,2020-06-09
11217213,2,0,2020-06-10
11217213,12,6,2020-06-11
11217213,7,7,2020-06-12
11217213,13,6,2020-06-13
11217213,9,6,2020-06-14
11217213,6,2,2020-06-15
11217213,25,20,2020-06-16
11217213,24,13,2020-06-17
11217213,6,2,2020-06-18
11217213,15,10,2020-06-19
11217213,17,10,2020-06-20
11217213,3,2,2020-06-21
11217213,7,5,2020-06-23
11217213,23,18,2020-06-24
11217213,12,8,2020-06-25
11217213,21,16,2020-06-26
11217213,19,16,2020-06-27
11217213,6,2,2020-06-28
11217213,1,1,2020-06-30
11217213,10,6,2020-07-01
11217213,19,13,2020-07-02
11217213,7,3,2020-07-03
11217213,25,15,2020-07-04
11217213,8,6,2020-07-05
11217213,12,6,2020-07-06
11217213,26,15,2020-07-07
11217213,12,9,2020-07-09
11217213,11,9,2020-07-10
11217213,23,18,2020-07-11
11217213,19,15,2020-07-12
11217213,18,14,2020-07-13
11217213,4,3,2020-07-14
11217213,19,12,2020-07-15
11217213,20,14,2020-07-16
11217213,6,5,2020-07-17
11217213,11,7,2020-07-18
11217213,17,13,2020-07-19
11217213,19,8,2020-07-20
11217213,24,16,2020-07-21
11217213,15,10,2020-07-22
11217213,19,14,2020-07-23
11217213,18,13,2020-07-24
11217213,24,19,2020-07-25
11217213,20,16,2020-07-26
11217213,20,16,2020-07-27
11217213,11,9,2020-07-28
11217213,30,21,2020-07-30
11217213,38,29,2020-07-31
11217213,16,8,2020-08-01
11217213,13,12,2020-08-02
11217213,5,3,2020-08-03
11217213,6,6,2020-08-04
11217213,9,7,2020-08-05
11217213,7,5,2020-08-06
11217213,5,4,2020-08-07
11217213,25,17,2020-08-08
11217213,15,11,2020-08-09
11217213,18,11,2020-08-10
11217213,7,5,2020-08-11
11217213,28,22,2020-08-12
11217213,4,2,2020-08-13
11217213,8,6,2020-08-14
11217213,23,16,2020-08-16
11217213,15,10,2020-08-17
11217213,22,17,2020-08-18
11217213,21,13,2020-08-19
11217213,12,8,2020-08-20
11217213,29,20,2020-08-21
11217213,8,5,2020-08-23
11217213,2,2,2020-08-24
11217213,14,11,2020-08-25
11217213,8,5,2020-08-26
11217213,4,2,2020-08-27
11217213,13,9,2020-08-28
11217213,1,1,2020-08-29
11217213,20,16,2020-08-30
11217213,20,17,2020-08-31
11217213,12,9,2020-09-01
11217213,5,3,2020-09-02
11217213,10,8,2020-09-03
11217213,20,15,2020-09-04
11217213,7,3,2020-09-05
11217213,8,6,2020-09-06
11217213,7,6,2020-09-07
11217213,21,14,2020-09-08
11217213,5,4,2020-09-09
11217213,10,7,2020-09-10
11217213,5,5,2020-09-11
11217213,5,2,2020-09-12
11217213,9,8,2020-09-13
11217213,14,10,2020-09-14
11217213,6,4,2020-09-15
11217213,30,22,2020-09-16
11217213,34,19,2020-09-17
11217213,30,19,2020-09-18
11217213,41,32,2020-09-19
11217213,11,8,2020-09-20
11217213,42,28,2020-09-21
11217213,22,12,2020-09-22
11217213,7,3,2020-09-23
11217213,5,3,2020-09-24
11217213,13,11,2020-09-26
11217213,7,6,2020-09-27
11217213,21,14,2020-09-28
11217213,8,3,2020-09-29
11217213,37,28,2020-09-30
11217213,17,15,2020-10-01
11217213,13,10,2020-10-02
11217213,31,20,2020-10-03
11217213,18,13,2020-10-04
11217213,16,14,2020-10-05
11217213,21,10,2020-10-06
11217213,16,13,2020-10-07
11217213,28,20,2020-10-08
11217213,40,33,2020-10-09
11217213,8,5,2020-10-10
11217213,1,1,2020-10-11
11217213,20,18,2020-10-12
11217213,39,33,2020-10-13
11217213,28,20,2020-10-14
11217213,44,32,2020-10-15
11217213,25,20,2020-10-16
11217213,10,7,2020-10-17
11217213,9,7,2020-10-18
11217213,16,13,2020-10-19
11217213,10,9,2020-10-20
11217213,18,13,2020-10-21
11217213,23,21,2020-10-22
11217213,11,9,2020-10-23
11217213,10,6,2020-10-26
11217213,10,8,2020-10-27
11217213,9,6,2020-10-28
11217213,5,4,2020-10-30
11217213,1,1,2020-10-31
11217213,36,24,2020-11-02
11217213,27,17,2020-11-03
11217213,62,47,2020-11-04
11217213,26,19,2020-11-05
11217213,27,22,2020-11-06
11217213,15,13,2020-11-09
11217213,29,20,2020-11-10
11217213,22,16,2020-11-11
11217213,21,16,2020-11-12
11217213,24,15,2020-11-13
11217213,14,8,2020-11-14
11217213,6,5,2020-11-15
11217213,2,2,2020-11-16
11217213,17,9,2020-11-17
11217213,39,29,2020-11-18
11217213,40,36,2020-11-19
11217213,32,23,2020-11-20
11217213,8,4,2020-11-21
11217213,13,13,2020-11-22
11217213,1,0,2020-11-23
11217213,4,1,2020-11-24
11217213,23,15,2020-11-25
11217213,21,11,2020-11-26
11217213,18,13,2020-11-27
11217213,18,14,2020-11-28
11217213,18,14,2020-11-29
11217213,21,17,2020-11-30
11236490,2,1,2020-06-13
11236490,4,2,2020-06-14
11236490,2,1,2020-06-15
11236490,2,2,2020-06-16
11236490,1,1,2020-06-19
11236490,1,1,2020-07-02
11236490,5,3,2020-11-07
11236490,1,1,2020-11-15
11236490,2,1,2020-11-16
11276676,5,4,2020-07-01
11276676,6,4,2020-07-02
11276676,6,4,2020-07-03
11276676,4,4,2020-07-04
11276676,10,7,2020-07-05
11276676,4,3,2020-07-10
11276676,17,14,2020-07-11
11276676,5,3,2020-07-12
11276676,2,2,2020-07-13
11276676,4,4,2020-07-14
11276676,19,10,2020-07-15
11276676,7,4,2020-07-18
11276676,10,8,2020-07-19
11276676,2,2,2020-07-23
11276676,1,0,2020-07-25
11276676,4,2,2020-07-26
11276676,8,5,2020-07-27
11276676,7,3,2020-07-31
11276676,10,6,2020-08-01
11276676,4,3,2020-08-02
11276676,7,6,2020-08-03
11276676,18,13,2020-08-05
11276841,1,1,2020-06-10
11276841,4,3,2020-06-16
11276841,1,1,2020-07-14
11276841,1,1,2020-07-16
11282281,2,2,2020-08-24
11282281,4,4,2020-08-25
11282281,3,2,2020-08-26
11282281,1,0,2020-08-27
11297850,1,0,2020-07-01
11297850,2,1,2020-08-27
11297850,1,0,2020-08-29
11320958,2,1,2020-07-01
11320958,1,0,2020-11-13
11332854,53,26,2020-06-01
11332854,84,48,2020-06-02
11332854,28,15,2020-06-03
11332854,10,7,2020-06-04
11332854,21,11,2020-06-05
11332854,85,51,2020-06-06
11332854,40,26,2020-06-07
11332854,51,26,2020-06-08
11332854,41,24,2020-06-09
11332854,34,20,2020-06-10
11332854,77,45,2020-06-11
11332854,45,28,2020-06-12
11332854,71,38,2020-06-13
11332854,48,32,2020-06-14
11332854,78,46,2020-06-15
11332854,90,50,2020-06-16
11332854,55,34,2020-06-17
11332854,58,40,2020-06-18
11332854,33,16,2020-06-19
11332854,20,11,2020-06-20
11332854,23,16,2020-06-21
11332854,91,50,2020-06-22
11332854,77,40,2020-06-23
